Afrika	Afriko
Galicija (srednja Europa)	Galicio
Tiranin	Tirano (reganto)
Ben-Hur (1959.)	Ben Hur (filmo, 1959)
Margaret Mead	Margaret Mead
Purim	Purimo
Haubica	Haŭbizo
Gabrovo	Gabrovo
Hradec Králové	Hradec Králové
Sodoma i Gomora	Sodomo kaj Gomoro
Vitiligo	Vitiligo
Kilometar na sat	Kilometro en horo
Metapodatci	Meta-dateno
Mehatronika	Mekatroniko
Jedrilica (zrakoplov)	Glisilo
Kozani	Kozano (urbo)
NGC 263	NGC 263
Sedimenti	Sedimento
Honduraška nogometna reprezentacija	Hondura nacia teamo de futbalo
Treći svijet	Tria mondo
Okrug Harjumaa	Harjumaa
Rimski forum	Roma Forumo
Macapá	Macapá
Amfitrita	Amfitrito
Korzet	Korseto
Pori	Pori
Tifon	Tifeo
Unutarnja energija	Interna energio
Stockholmski sindrom	Stokholm-sindromo
Gorivi članak	Fuelpilo
Adsorpcija	Alsorbo
Erinije	Erinioj
Gospel	Gospelo
Katedrala Notre-Dame u Chartresu	Katedralo de Chartres
Charles Gounod	Charles Gounod
Espresso	Espreso
Jafa	Jafo
Spojnica	Streketo
Iranski kalendar	Persa kalendaro
Drakeova jednadžba	Ekvacio de Drake
Lilian Thuram	Lilian Thuram
Metionin	Metionino
OFC	OFC
Gagauzi	Gagaŭzoj
Jugo	Siroko
Raymond Chandler	Raymond Chandler
Helen Clark	Helen Clark
Gospodarenje otpadom	Rubmastrumado
Kraljevina Dviju Sicilija	Reĝlando de la du Sicilioj
Nacionalni park Yosemite	Nacia Parko Yosemite
Wapiti	Kanada cervo
Emirates	Emirates Airlines
Ankh	Ansa kruco
Li Na	Li Na
Dolly Parton	Dolly Parton
Mozgovni živci	Cerba nervo
Aristoteles Onassis	Aristoteles Onassis
Pravedni kalifi	Kvar Justaj Kalifoj
Albert Szent-Györgyi	Albert Szent-Györgyi
Periferija Epir	Epiro (administra regiono)
Populizam	Popolismo
Saga	Sagao
Prostorija	Ĉambro
Aljaski zaljev	Alaska Golfo
Filozofija matematike	Filozofio de matematiko
Meandar	Meandro
Ribarstvo	Fiŝkaptejo
Prizma	Prismo
Neolitska revolucija	Neolitika revolucio
Europsko prvenstvo u nogometu - Engleska 1996.	Eŭropa Futbal-Ĉampionado 1996
Novo egipatsko kraljevstvo	Nova Egipta Imperio
Tonzile	Tonsilo
Bauhaus (glazbeni sastav)	Bauhaus (muziko)
Georgij Maljenkov	Georgij Malenkov
Vlažnost zraka	Humideco
Melanom	Melanomo
Genska uputa	Genetika kodo
Acetilkolin	Acetilkolino
Tigran Petrosjan	Tigran Petrosjan
Greve	Greve
Svjetlosno onečišćenje	Luma poluo
Mario Kempes	Mario Kempes
Occupy Wall Street	Okupu Wall Street
Sarah Michelle Gellar	Sarah Michelle Gellar
14. stoljeće pr. Kr.	14-a jarcento a.K.
Dodatak:Popis kratica država na Olimpijskim igrama	Listo de IOK-kodoj
Beduini	Beduenoj
Mišjakinje	Kolioformaj birdoj
Sinkronizirano plivanje	Sinkrona naĝado
Susa, Tunis	Sousse
Zastava Surinama	Flago de Surinamo
John Cage	John Cage
Princ od Walesa	Princo de Kimrujo
Bosanska Gradiška	Gradiška
Lutnja	Liuto
Limena puhačka glazbala	Latuna blovinstrumento
Teslić	Tesliĉ
Skåne	Skanio
Milanski edikt	Edikto de Milano
Suza (Iran)	Suzo
Distopija	Malutopio
Sint-Jans-Molenbeek	Molenbeek-Saint-Jean
Cijan	Cejana
Nacionalna galerija	Nacia Galerio (Londono)
Azerbajdžanska nogometna reprezentacija	Azera nacia teamo de futbalo
Tiristor	Tiristoro
Masena spektrometrija	Mas-spektrogramo
Mcheta	Mcĥeta
Zanzibar Grad/Zapad	Regiono Urba-Okcidenta Unguĵo
Logos	Logos
Veliki trstenjak	Turda kanbirdo
Supermarket	Superbazaro
Tom Jones	Tom Jones
Džang Ciji	Zhang Ziyi
Amélie Mauresmo	Amélie Mauresmo
Gelazije II.	Gelaso la 2-a
Atomium	Atomium
Bijekcija	Ensurĵeto
Bulimija	Bulimio
Natalie Wood	Natalie Wood
Omdurman	Omdurman
Mastaba	Mastabo
Kriptozoologija	Kriptozoologio
Bacanje kugle	Globoĵeto
Toskijski jezik	Tosk-albana lingvo
Shia LaBeouf	Shia LaBeouf
Cezarova šifra	Ĉifro de Cezaro
Fakultet	Fakultato
Norman Mailer	Norman Mailer
Algebarska geometrija	Algebra geometrio
Andrew Lloyd Webber	Andrew Lloyd Webber
Kirovogradska oblast	Kirovohrada provinco
Stupa	Stupao
Jane Addams	Jane Addams
Antonio Cassano	Antonio Cassano
Broad Peak	Broad Peak
Erotika	Erotiko
Triptofan	Triptofano
Slagalica	Puzlo
Promil	Elmilo
Little Boy	Little Boy
Bačko-kiškunska županija	Bács-Kiskun
Monroeva doktrina	Doktrino de Monroe
Hiperbola (figura)	Troigo
Gegijski jezik	Geg-albana lingvo
NGC 549	NGC 549
Disident	Disidento
Lucidni snovi	Lucida sonĝo
Paklena naranča (1971.)	A Clockwork Orange (filmo)
Mokraćni sustav	Urina sistemo
Beludžistan	Baluĉio
Chrysler	Chrysler
Zastava Svetog Kristofora i Nevisa	Flago de Sankta-Kito kaj Neviso
Sanchi	Sanĉi
Moldavski lej	Moldava leo
Trockizam	Trockismo
Glutaminska kiselina	Glutama acido
Grb Mađarske	Blazono de Hungario
Veganstvo	Veganismo
Grb Grčke	Blazono de Grekio
Popocatépetl	Popocatépetl
Tikal	Tikal
Dividenda	Dividendo
Suceava (županija)	Distrikto Suceava
HNK Hajduk Split	Hajduk Split
Jormungand	Jörmungandr
Anoda	Anodo
Afrika (rimska provincija)	Africa proconsularis
Drvena puhačka glazbala	Ligna blovinstrumento
Nicejsko Carstvo	Nicea imperio
Rak prostate	Prostata kancero
XXXII. Olimpijske igre - Tokio 2020.	Somera Olimpiko 2020
Njemačka književnost	Germanlingva literaturo
Abelova grupa	Komuta grupo
Fanzin	Fanzino
Stalagmit	Stalagmito
Prugasti zovoj	Stripufino
Zelenortski zovoj	Kaboverda pufino
Ostankinski televizijski toranj	Ostankina televidturo
Južni fulmar	Suda fulmaro
Reli Dakar	Ralio Parizo-Dakaro
Patrijarhat	Patriarkeco
Trnavský kraj	Regiono Trnava
Vijadukt	Viadukto
Harpija	Harpio
Skalarni umnožak	Skalara produto
Grodno	Grodno
Jestetten	Jestetten
Magnetit	Magnetito
Arhimedov zakon	Leĝoj de Arkimedo
Žumanjak	Ovoflavo
Chow Yun-fat	Chow Yun-Fat
Palenque	Palenque
Faradayev zakon indukcije	Leĝo de Lenz-Faraday
Galijun	Galiono
Oranje	Oranĝo (rivero)
Visoka peć	Altforno
Revizija	Aŭdito
Gulliverova putovanja	La vojaĝoj de Gulivero
Sveti Euzebije iz Vercellija	Eŭsebio el Verĉelo
Spolno dvoličje	Seksa duformismo
Astrometrija	Astrometrio
Izvanzemaljci	Ekstertera vivo
Bistrița-Năsăud	Distrikto Bistrița-Năsăud
Teodolit	Teodolito
Libijska pustinja	Libia Dezerto
Rat u Bosni i Hercegovini	Bosnia Milito
Amnioti	Amniulo
Ikonoklazam	Ikonoklasmo
RSA	RSA
Kamfor	Kamforo
Sjevernoamerički sporazum o slobodnoj trgovini	NAFTA
Kazvin	Kazvin
Bingu wa Mutharika	Bingu wa Mutharika
Kralj Lear	La Tragedio de Reĝo Lear
Pacijent	Paciento
Glutamin	Glutamino
Skladište	Magazeno
Mikolajivska oblast	Mikolajeva provinco
Paralelepiped	Paralelepipedo
Ursula K. Le Guin	Ursula K. Le Guin
Agostinho Neto	Agostinho Neto
George R. R. Martin	George R. R. Martin
Smaragdna ploča	Smeralda Tabulo
Nicolas Léonard Sadi Carnot	Nicolas Léonard Sadi Carnot
FireWire	IEEE 1394
Charles Fourier	Charles Fourier
Sveta Mala Terezija	Tereza de Lisieux
Eliezer Ben-Yehuda	Eliezer Ben-Jehuda
Dodatak:Popis gradova u Mađarskoj	Listo de urboj de Hungario
Pretorijanci	Pretoriana gvardio
Događajni obzor	Eventa horizonto
Pečenezi	Peĉenegoj
Bonnie i Clyde	Bonnie and Clyde
Koloidni sustav	Koloido
Nnamdi Azikiwe	Nnamdi Azikiwe
Android	Androido
Zvjezdani ratovi V: Carstvo uzvraća udarac	Star Wars Episode V: The Empire Strikes Back
Juche	Ĝuĉe-ideologio
Zvjezdani ratovi VI: Povratak Jedija	Star Wars Episode VI: Return of the Jedi
Tupoljev Tu-95	Tupolev Tu-95
Dan svetog Patrika	Tago de Sankta Patriko
Please Please Me	Please Please Me
Šumen	Ŝumen
Moše Kacav	Moŝe Kacav
Nekrofilija	Kadavramemo
Noise rock	Bruoroka muziko
Metastaze	Metastazo
Mihail Glinka	Miĥail Glinka
Rex Harrison	Rex Harrison
Pietro Mascagni	Pietro Mascagni
Sven I. Rašljobradi	Sven la 1-a (Danio)
Trianonski ugovor	Trianona traktato
Alžirska nogometna reprezentacija	Alĝeria nacia teamo de futbalo
Južnoafrički rand	Sudafrika rando
Andezit	Andezito
KLM	Koninklĳke Luchtvaart Maatschappĳ
Mihajlo I., ruski car	Miĥail Fedoroviĉ Romanov
Herbarij	Sekplantaro
Poremećaj hiperaktivnosti i deficita pažnje	Atentomanka-hiperaktiva perturbo
Nigerijska nogometna reprezentacija	Niĝeria nacia teamo de futbalo
Sevan	Sevan
Mehmet Ali Ağca	Mehmet Ali Ağca
Samostrel	Arbalesto
Naha	Naha
Bohajsko more	Bohaj-maro
Arhaizmi	Arkaismo
Francuski republikanski kalendar	Franca respublika kalendaro
Atlantska povelja	Atlantika Ĉarto
Injektivna funkcija	Enĵeto
Antonio Stradivari	Antonio Stradivari
Triler	Trilero
Leda (mitologija)	Leda (mitologio)
Marija de' Medici	Maria de Mediĉo
Hegemonija	Hegemonio
Najade	Najado
Leon Battista Alberti	Leon Battista Alberti
Rustenburg	Rustenburg
Kamen mudraca	Ŝtono de la saĝuloj
InuYasha	Inujaŝa
Kumasi	Kumasi
Maksencije	Maksencio
Čehoslovačka nogometna reprezentacija	Ĉeĥoslovakia nacia teamo de futbalo
Kredit	Kredito
Oceanska klima	Oceana klimato
Tantal (mitologija)	Tantalo (mitologio)
Mila Rodino	Mila Rodino
Fetišizam	Fetiĉismo
Protukomunizam	Antikomunismo
Irenej Lionski	Sankta Ireneo
Giovanni Pico della Mirandola	Johano Piko de la Mirandolo
Morihej Uešiba	Ueshiba Morihei
Dinastija Valois	Domo de Valois
Maracaibo (jezero)	Marakajbo (lago)
Zimski dvorac	Vintra Palaco
Popis švedskih vladara	Listo de svedaj reĝoj
Nitrat	Nitrato
Nintendo GameCube	Nintendo GameCube
Europsko prvenstvo u nogometu - Italija 1980.	Eŭropa Futbal-Ĉampionado 1980
Europsko prvenstvo u nogometu - Italija 1968.	Eŭropa Futbal-Ĉampionado 1968
Europsko prvenstvo u nogometu - Španjolska 1964.	Eŭropa Futbal-Ĉampionado 1964
Prekinuti snošaj	Interrompita koito
Kraljevski pingvin	Reĝa pingveno
Osigurač	Fandogardilo
Bentos	Bentoso
Blagdan sjenica	Sukoto
E-učenje	E-lernado
Simpsoni film	La Simpsonoj: La Filmo
Jeanne Calment	Jeanne Calment
Empatija	Empatio
Albit	Albito
Panslavizam	Tutslavismo
Rasterska slika	Rastruma bildo
Iredentizam	Iredentismo
Benito Juárez	Benito Juárez
Khania	Ĥanio
Jaguarundi	Jaguarundio
Mehanizam iz Antikitere	Meĥanismo de Antikithera
Plinska konstanta	Universala gaskonstanto
Niagara	Niagaro
Azijski lav	Azia leono
Sonoluminiscencija	Sonoluminesko
Lirika	Liriko
Indiana Jones i kraljevstvo kristalne lubanje	Indiana Jones kaj la Reĝlando de la Kristala Kranio
Europsko prvenstvo u nogometu - Belgija 1972.	Eŭropa Futbal-Ĉampionado 1972
With The Beatles	With the Beatles
Jazd	Jazdo
Grb Kazahstana	Blazono de Kazaĥio
Narkomanija	Droga dependeco
Reality show	Realeca televidserio
Dodatak:Popis gradova u Bugarskoj	Listo de urboj de Bulgario
Silistra	Silistra
Metar u sekundi	Metro en sekundo
Lanzarote	Lanzarote
Plastična kirurgija	Plastika kirurgio
Prut	Prut
NKVD	NKVD
Alberto Gilardino	Alberto Gilardino
Adijabatski proces	Adiabata procezo
Júlio César Soares Espíndola	Júlio César Soares de Espíndola
Benedikt IV.	Benedikto la 4-a
Interkontinentalni kup	Interkontinenta Pokalo
Lucije III.	Lucio la 3-a
Kambiz II.	Kambizo la 2-a (Persio)
Bing	Bing (retejo)
Zajednica država portugalskog govornog područja	Komunumo de portugallingvaj landoj
Zastava Fidžija	Flago de la Fiĝioj
Mirovni ugovor u Sèvresu	Traktato de Sèvres
A Hard Day's Night (album)	A Hard Day's Night
Bojni brod	Batalŝipo
Švicarski psalam	Svisa psalmo
MESSENGER	MESSENGER
Figure (jezik)	Vortfiguroj
Robert Goddard	Robert Goddard
Rimska provincija	Romia provinco
Računalna lingvistika	Komputa lingvoscienco
Bacanje diska	Diskoĵetado
Liger	Ligro
Amalgam (kemija)	Amalgamo
Shirley Temple	Shirley Temple
Imunost (medicina)	Imuneco
Opsjena	Iluzio
Morski krokodil	Mara krokodilo
Crkveni oci	Patroj de la Eklezio
Jacques Rogge	Jacques Rogge
Brașov (županija)	Distrikto Brașov
Cluj (županija)	Distrikto Cluj
Rikša	Rikiŝo
Ta'if	Taif
John Glenn	John Glenn
Horezm	Ĥorazmo
Samaritanci	Samarianoj
Rod Stewart	Rod Stewart
Chipset	Ĉefĉiparo
Balada	Balado
Dobrudža	Dobroĝo
Bager	Fosmaŝino
Paretovo pravilo	Principo de Pareto
Amfoternost	Amfotereco
Bacău (grad)	Bacău
Saduceji	Sadukeoj
Maarten Stekelenburg	Maarten Stekelenburg
Hiromantija	Kiromancio
Viktorijansko doba	Viktoriana epoko
Apokalipsa danas	Apocalypse Now
Heronova formula	Formulo de Herono
Izvoz	Eksporto
Genetski modificirani organizmi	Genetike modifita organismo
Ivan Lendl	Ivan Lendl
Guževi	Kolubredoj
Forest Whitaker	Forest Whitaker
Europsko prvenstvo u nogometu - Francuska 1984.	Eŭropa Futbal-Ĉampionado 1984
Jolly Roger	Jolly Roger
Vrancea (županija)	Distrikto Vrancea
Muhamed Ali Egipatski	Muhammad Ali (paŝao)
Zastava Južnog Sudana	Flago de Sud-Sudano
Himera	Ĥimero
Naserovo jezero	Naserlago
Zimbabveanski dolar	Zimbabva dolaro
Karen Blixen	Karen Blixen
Oblast Haskovo	Provinco Ĥaskovo
Ugovor o Antarktici	Antarkta traktato
Baršunasta revolucija	Ĉeĥoslovaka revolucio en 1989
Koncert	Koncerto
Kej	Kojo
Luj II., kralj Francuske	Ludoviko la 2-a (Francio)
Kalcijev hidroksid	Kalcia hidroksido
Kunming	Kunmingo
Relativna molekularna masa	Molekula maso
Bruto društveni proizvod	Malneta Nacia Produkto
Trbušni ples	Ventra danco
Rat u Afganistanu 2001.-	Milito en Afganio (2001-nuntempo)
Vremenska prognoza	Veterprognozo
Korintski kanal	Korinta kanalo
Pješčana oluja	Sabloŝtormo
Azijski ginseng	Ginsengo
Wankelov motor	Wankel-motoro
Iaşi (županija)	Distrikto Iași
Gornja čeljust	Maksilo
Karantena	Kvaranteno
Turzovka	Turzovka
Gianluca Zambrotta	Gianluca Zambrotta
Gondola	Gondolo
Reza-šah Pahlavi	Reza Ŝaho Pahlavi
Cuando	Rivero Kvando
Studio Ghibli	Studio Ghibli
Vatikanski muzeji	Vatikanaj muzeoj
Majmuni Starog svijeta	Cerkopitekedoj
Portland	Portland (apartigilo)
Viši raci	Malakostrakoj
Kano	Kano (urbo)
Izborni sustav	Balotsistemo
Uracil	Uracilo
Helena Paparizou	Elena Paparizou
Antidiuretski hormon	Vazopresino
Bendi	Glitpilkado
Banteng	Bantengo
The Beach Boys	The Beach Boys
Fasada	Fasado
Šesto čulo (1999.)	The Sixth Sense
Murray	Murray (rivero)
Izabela II.	Isabel la 2-a (Hispanio)
Monofizitstvo	Monofizidismo
Ratatouille	Ratatujo
Hnum	Ĥnum
Feldkirch	Feldkirch
Porhov	Porĥov
Jihlava	Jihlava
Periskop	Periskopo
Sepsa	Sepso
Trenčiansky kraj	Regiono Trenčín
Epiktet	Epikteto
Pčelarice	Meropedoj
Kolhida	Kolĉido
Braća Karamazovi	La fratoj Karamazov
Mars Reconnaissance Orbiter	Mars Reconnaissance Orbiter
Gilbert Keith Chesterton	Gilbert Keith Chesterton
JSP	JSP
Arthur Rubinstein	Artur Rubinstein
Janjina (Grčka)	Ioanino
B-kompleks	Vitamino B
Institut polytechnique des sciences avancées	Institut polytechnique des sciences avancées
Analitička filozofija	Analiza filozofio
Međunarodni sud za ratne zločine počinjene na području bivše Jugoslavije	Internacia Pun-Tribunalo por Eksa Jugoslavio
Tolerancija	Toleremo
Karlo IV., španjolski kralj	Karlo la 4-a (Hispanio)
Fiziokratizam	Fiziokratio
Samuel Colt	Samuel Colt
Judit Polgár	Judit Polgár
Morfologija (biologija)	Morfologio (biologio)
Bradavičasta svinja	Verukapro
Psihoterapija	Psikoterapio
Super Nintendo Entertainment System	Super Nintendo Entertainment System
Friz	Friso
Mitsubishi	Mitsubishi
Žores Ivanovič Alfjorov	Ĵores Alfjorov
Serin	Serino
Drakensberg	Drakensbergo
İsmet İnönü	İsmet İnönü
Ibadan	Ibadano
Karabin	Karabeno
New Age	Nova Epoko
Diktator	Diktatoro
Transoksijana	Transoksiano
Armenska nogometna reprezentacija	Armena nacia teamo de futbalo
Sveti Sebastijan	Sankta Sebastiano
Galerija Tretjakov	Tretjakova galerio
Ruski savezni gradovi	Federacia urbo (Rusio)
Toba (jezero)	Toba
Kukavice	Kukoloformaj birdoj
Majdan	Majdan
Ozemlje	Teritorio
Invazivna vrsta	Invadaj specioj
16. stoljeće pr. Kr.	16-a jarcento a.K.
20. stoljeće pr. Kr.	20-a jarcento a.K.
Vasilij Zajcev	Vasilij Zajcev
Columbia Records	Columbia Records
Koaksijalni kabel	Samaksa kablo
Rahitis	Rakito
Ečmijadzin	Eĉmiadzin
Financial Times	Financial Times
Safi	Safi
Termokemija	Termokemio
EMI	EMI (muzika eldonejo)
Bušilica za papir	Truilo
Bušene kartice	Trukarto
Hiron	Kirono
Persona non grata	Persona non grata
Mongolski tugrik	Mongola tugriko
Karamela	Karamelo
Gradovi u Finskoj	Listo de urboj de Finnlando
Justin I.	Justino la 1-a
Arhitrav	Arkitravo
Andrea del Verrocchio	Andrea del Verrocchio
Gästrikland	Gästrikland
Livonija	Livonio
Claude Jade	Claude Jade
Opustinjavanje	Dezertiĝado
Oblast Varna	Provinco Varna
Demiurg	Demiurgo
Margaret Atwood	Margaret Atwood
Darvinizam	Darvinismo
Ćerpič	Adobo
Gluhač	Fenica junipero
Bratislavský kraj	Regiono Bratislavo
Ethelred II. Nespremni	Ethelred la 2-a (Anglio)
Ganski cedi	Ganaa cedio
Anne Bancroft	Anne Bancroft
Informbiro	Kominform
Triskelion	Triskelo
Voajerizam	Rigardismo
Waterford	Waterford
Dieppe	Dieppe (Seine-Maritime)
Mentalna retardacija	Intelekta malkapablo
20.000 milja pod morem	Dudek mil leŭgoj sub la maro
Chupacabra	Chupacabras
Vordingborg (općina)	Vordingborg
Huej	Hujoj
Ferdinand I. Austrijski	Ferdinando la 1-a (Aŭstrio)
Halva	Halvao
NGC 151	NGC 151
Yo-yo	Jojo
Ernest Walton	Ernest Walton
Banskobystrický kraj	Regiono Banská Bystrica
Ivan V., ruski car	Ivano la 5-a
Franjo Tuđman	Franjo Tuđman
Théophile Gautier	Théophile Gautier
Međunarodni savez radnika	Unua Internacio
Bushido	Buŝido
Piezoelektrični efekt	Piezoelektro
Leon I., bizantski car	Leono la 1-a la Traco
Schengen	Schengen
Lovac u žitu	La Gardisto en la Sekalo
Kastanjete	Kastanjeto
Glazbeni producent	Muzikproduktisto
Balon	Balono
Ispovijed	Konfeso
Tuamotu	Tuamotuoj
David Trézéguet	David Trezeguet
VHS	VHS
Camera obscura	Senluma kamero
Rumelija	Rumelio
Charles Francis Richter	Charles Francis Richter
Pitoni	Pitonedoj
Hošea (knjiga)	Libro de Hoŝea
Zenica	Zenica
Aubagne	Aubagne
Lapor	Marno
Beri-beri	Beribero
Gary, Indiana	Gary
Ruski autonomni okruzi	Aŭtonoma distrikto (Rusio)
Priključak (softver)	Kromprogramo
Kazetne bombe	Grapolbombo
Francuski franak	Franca franko
Johann Strauss stariji	Johann Strauß (patro)
Dodatak:Popis općina u Danskoj	Listo de urboj de Danio
Drugi balkanski rat	Dua Balkana milito
Nouadhibou	Nuadibu
Istočni grijeh	Prapeko
Kantoni Francuske	Kantonoj de Francio
Armirani beton	Ŝtalbetono
Ruž za usne	Lipoŝminko
Dreamcast	Sega Dreamcast
Feromagnetizam	Feromagneta substanco
Monogamija	Monogamio
Théodore Géricault	Théodore Géricault
Tetija (mitologija)	Tetiso (titanino)
Ryan Babel	Ryan Babel
Preobrazba (Kafka)	La Metamorfozo
Smeđi štakor	Bruna rato
Žilinský kraj	Regiono Žilina
Teja	Teja
Pastrvke	Salmonedoj
Grb Republike Hrvatske	Blazono de Kroatio
Nagrada Ig Nobel	Ig-Nobel-premio
Zastava Dominikanske Republike	Flago de Domingo
Andrej Gromijko	Andreo Gromiko
Zastava Grenlanda	Flago de Gronlando
Darijo Srna	Darijo Srna
Nebeska mehanika	Mekaniko ĉiela
Grb Latvije	Blazono de Latvio
Zastava Trinidada i Tobaga	Flago de Trinidado kaj Tobago
HDMI	HDMI
Šah (vladar)	Ŝaho
Smrič	Pika junipero
Zemlja Adélie	Adelilando
Bitka kod Borodina	Batalo de Borodino
Efeški sabor	Koncilio de Efeso
Dodatak:Popis gradova u Litvi	Listo de urboj de Litovio
Viña del Mar	Viña del Mar
Eliptična galaktika	Elipsa galaksio
Jichak Šamir	Jicĥak Ŝamir
Harite	Gracioj
Radio teleskop	Radioteleskopo
Greben	Rifo
Le Puy-en-Velay	Le Puy-en-Velay
Pitalovo	Pitalovo
Claude Makélélé	Claude Makélélé
Kizilkum	Kizilkumo
Cirk	Cirko (valformo)
Natrijev nitrat	Natria nitrato
Rock Hudson	Rock Hudson
Pampa	Pampo
Grivasti vuk	Kolhara lupo
Katapult	Katapulto (armilo)
Propolis	Propoliso
Bazilika Saint-Denis	Baziliko de Saint-Denis
Lijes	Ĉerko
Harmonija (glazba)	Harmoniscienco
Špiljski hramovi u Ajanti	Aĝanto
Delta Dunava	Riverdelto de Danubo
Srednji plijenor	Arkta kolimbo
Tetida (mitologija)	Tetiso (nimfo)
Psovka	Sakro
Medovina	Medo
Kabelska televizija	Kabla televido
Kora (biljke)	Arboŝelo
Krez	Krezo
Mälaren	Mälaren
Ivan Skot Eriugena	Skoto Eriugena
Leksikografija	Leksikografio
Girolamo Cardano	Gerolamo Cardano
Selimija	Moskeo de Selimo
Malijsko Carstvo	Imperio Malio
Deşteaptă-te, române!	Deșteaptă-te, române!
Nitriansky kraj	Regiono Nitra
Licinije	Licinio
Orogen	Orogenezo
Apsolutna monarhija	Absoluta monarkio
Secret Intelligence Service	MI6
Mol (glazba)	Minora gamo
Deset egipatskih zala	Dek plagoj de Egiptujo
Irida	Iriso (mitologio)
Martin Sheen	Martin Sheen
Smeđe alge	Brunalgoj
Zastava Svetog Vincenta i Grenadina	Flago de Sankta Vincento kaj la Grenadinoj
Gareth Bale	Gareth Bale
Zastava Svete Lucije	Flago de Sankta Lucio
Paulo Ferreira	Paulo Ferreira
Tulari	Triĥopteroj
Scotland Yard	Scotland Yard
Georges Danton	Georges Danton
Treset	Torfo
Balistika	Balistiko
Konzervatorij	Konservatorio
Donald Rumsfeld	Donald Rumsfeld
Desetoboj	Dekatlono
Nikolaj Berdjajev	Nikolaj Berdjajev
Kineska filozofija	Ĉina filozofio
Anabolizam	Anabolo
Gloria Estefan	Gloria Estefan
Mačke iz visokog društva	The Aristocats
Informacijsko društvo	Informa socio
Gradsko partnerstvo	Ĝemelurbo
Kolonizacija Amerike	Eŭropa koloniado de Ameriko
Antropozofija	Antropozofio
Fagocitoza	Fagocitado
Krav Maga	Kravmagao
Metamorfoze	Metamorfozoj
Slavoj Žižek	Slavoj Žižek
Dalmatinski pelikan	Krispa pelikano
Rana	Vundo
Fitoplankton	Fitoplanktono
Kum II	The Godfather Part II
Divlja kokoš	Bankiva koko
Likvidnost	Likvidebleco
Anne Rice	Anne Rice
Sibiu (županija)	Distrikto Sibiu
Biocenoza	Biocenozo
Prerafaeliti	La Antaŭ-Rafaelida Frataro
Vani	Vanioj
Oksalna kiselina	Oksalata acido
Apertium	Apertium
Nintendo 64	Nintendo 64
Krijumčarenje	Kontrabando
Diego Garcia	Diego Garcia
Jastrebovi novog svijeta	Katartedoj
Megara	Megara
Fjodor III., ruski car	Fjodor Aleksejeviĉ
Eulerova formula	Eŭlera formulo
Zabava	Amuzo
Arijadna (mitologija)	Ariadno
Rimska književnost	Latina literaturo
Leoš Janáček	Leoš Janáček
Mihai Eminescu	Mihai Eminescu
Družba Bilderberg	Bilderberg-konferenco
Borba s bikovima	Toreo
Čestice (vrsta riječi)	Partikulo
Hastings Kamuzu Banda	Hastings Kamuzu Banda
Hipodrom	Hipodromo
Paša	Paŝao
Edo (razdoblje)	Epoko de Edo
Internetski radio	Interreta radio
Hekla	Hekla
Thomas Kuhn	Thomas Kuhn
Oblast Šumen	Provinco Ŝumen
Zeiss Planetarium Bochum	Zeiss-planetario Bochum
Kapošvar	Kaposvár
Mylène Farmer	Mylène Farmer
Kontinentalna klima	Kontinenta klimato
Živo vapno	Kalko
Rita Levi-Montalcini	Rita Levi-Montalcini
Zemlja Franje Josipa	Lando de Francisko Jozefo
Rainier III. od Monaka	Rainier la 3-a (Monako)
Skok s motkom	Stanga altsalto
Genij	Genio
Panonska nizina	Karpata baseno
Anemija srpastih stanica	Serpoĉela anemio
Okrug Pärnumaa	Pärnumaa
Amarok	Amarok (programaro)
Milij Aleksejevič Balakirev	Milij Aleksejeviĉ Balakirev
Engleski rog	Angla korno
Tri kraljevstva	Tri reĝlandoj
Geometrijska sredina	Geometria meznombro
Razdoblje zaraćenih država	Militŝtata periodo
Urartu	Urarto
Nestorije	Nestorio
Cijanid	Cianido
Vokativ	Vokativo
Ar	Aro (mezurunuo)
Marco Materazzi	Marco Materazzi
Miguel de Unamuno	Miguel de Unamuno
Partido Popular	Popola Partio (Hispanio)
Dijagram tijeka	Fludiagramo
Jesús Navas	Jesús Navas
Britanija (rimska provincija)	Britannia
Carlos Menem	Carlos Menem
Igor Vasiljevič Kurčatov	Igor Kurĉatov
Rt	Kabo (geografio)
Trgovište (Bugarska)	Targoviŝte
Justin Mučenik	Justino Martiro
Revolver (album)	Revolver
Denes nad Makedonija	Denes nad Makedonija
Evanđelje po Judi	Evangelio de Judaso
Grafologija	Grafologio
Joaquin Phoenix	Joaquin Phoenix
Detektiv Conan	Detektivo Konan (mangao)
Europe (glazbeni sastav)	Europe
Velesila	Mondpotenco
Gary Moore	Gary Moore
Interval (matematika)	Intervalo (matematiko)
Pu Yi	Pu Ji
Tetuan	Tetuano
Sedam rimskih brežuljaka	Sep montetoj de Romo
Rodinia	Rodinia
Latino rock	Latinamerika rokmuziko
Šeik	Ŝejko
Crnogrli gnjurac	Nigrakola grebo
Vodenice	Akvomuelejo
Bože pravde	Bože pravde
Venerin prijelaz	Pasado de Venuso
Manuel Rivera-Ortiz	Manuel Rivera-Ortiz
Filipinski orao	Filipina aglo
Piranja	Piranjo
Dion Kasije Kokejan	Kasjo Diono
MD5	MD5
Čvorci	Sturnedoj
Gravitacijske leće	Gravita lenso
Stagflacija	Stagflacio
Zastava Papue Nove Gvineje	Flago de Papuo-Nov-Gvineo
