Afrika	Afriko
Bosna (regjion)	Bosnio
Ikosaedri i rregullt	Dudekedro
Moshe Dayan	Moŝe Dajan
Superhero	Superheroo
Konkubinati	Konkubineco
David Schwimmer	David Schwimmer
Kisha ortodokse serbe	Serba Ortodoksa Eklezio
Flamuri i Arubas	Flago de Arubo
Kozmopolitanizmi	Kosmopolitismo
Klementi i Aleksandrisë	Klemento de Aleksandrio
Oktaedri i rregullt	Okedro
Dita e mësuesit	Tago de instruisto
Vitet 1430	1430-aj jaroj
Galera	Galero
Mulla	Mulao
Kundërkultura	Kontraŭkulturo
Kostas Karamanlis	Kostas Karamanlis
John Frusciante	John Frusciante
Alyssa Milano	Alyssa Milano
Monk	Monk
Bionika	Bioniko
Trogir	Trogir
Fjodor Shaljapin	Teodoro Ŝaljapin
Andrey Korotayev	Andrej Korotajev
Two and a Half Men	Two and a Half Men
Kombëtarja sovjetike e futbollit	Sovetunia nacia teamo de futbalo
Katekizmi	Kateĥismo
Demokracia socialiste	Demokrata socialismo
Stratford	Stratford-upon-Avon
FINA	Internacia Federacio de Naĝado
Grupi i trembëdhjetë i elementeve kimike	Elemento de grupo 13
Qarku i Beratit	Provinco Berat
Grupi i katërt i elementeve kimike	Elemento de grupo 4
Xhu-xhucu Brazilian	Brazila ĵuĵicuo
Andy García	Andy García
Via Appia	Via Appia
Sonora (Shkretira)	Sonora-Dezerto
Shekulli XVIII p.e.s.	18-a jarcento a.K.
Mualimi	Ulemo
Ora në Mekë	Turoj Abraĵ Al Bait
Nereu	Nereo
Otorinolaringologjia	Otorinolaringologio
Arti Islam	Islama arto
Vardari	Rivero Vardar
Flamuri i Anguillas	Flago de Angvilo
Forca e Van der Waals	Forto de Van-der-Waals
Eagles	Eagles
Elipsa	Elipso (lingvo kaj literaturo)
Islamizmi	Islamismo
Neopaganizmi	Novpaganismo
Bimët dyvjeçare	Dujara planto
Diagonalja	Diagonalo
Eremiti	Ermito
Rritja ekonomike	Ekonomia kresko
Final Fantasy	Final Fantasy
Vitet 1460	1460-aj jaroj
Afta	Afto
Whitesnake	Whitesnake
Lufta e Kosovës	Kosova Milito
Elipsoidi	Elipsoido
Fight Club	Fight Club
Hapësira e Hilbertit	Hilberta spaco
Katabolizmi	Katabolo
Kala të Dynastia Ho	Thanh Nha Ho
Flamuri i Bermudës	Flago de Bermudo
Sinekdoka	Sinekdoĥo
Hoax	Hoakso
Linear B (shkrim)	Linia skribo B
Dioskurët	Kastoro kaj Polukso
Vitet 1470	1470-aj jaroj
Lefkada	Lefkado
Adaks	Adakso
Streptokoket	Streptococcus
Zoe Saldana	Zoë Saldaña
Radiotelevizioni i Norvegjisë	NRK
Çipriani i Kartagjenës	Cipriano
Cnc	Perkomputile ciferece stirata
Atlanta (mitologji)	Atalanta
Urdhëri Sovran Ushtarak i Maltës	Malta Ordeno
Gjoni i Kryqit	Johano de la Kruco
Shtypi ofset	Platpreso
Metale të tokës së rrallë	Rara tero
Vitet 1480	1480-aj jaroj
Kacadreni	Cervoskarabo
Cuscuta	Kuskuto
Negacioni	Logika neo
Vicente Fox	Vicente Fox Quesada
Funksioni Gama	Γ-funkcio
Neo-kolonializmi	Novkoloniismo
Vitet 1490	1490-aj jaroj
AES	AES (kriptado)
Neretva	Neretva
Famke Janssen	Famke Janssen
Bora (ere)	Boreo (vento)
Alfred Moisiu	Alfred Moisiu
Ebu Hanife	Abu Hanifah
Club Brugge K.V.	Club Brugge
Stigmata	Stigmato
Vietminh	Việt Minh
Jim Parsons	Jim Parsons
Iberët	Iberoj
Carl R. Rogers	Carl Rogers
Hardhia	Vito
Giuseppe Peano	Giuseppe Peano
Selefizmi	Salafismo
Qarku Hunedoara	Distrikto Hunedoara
Kadastra	Katastro
Egjina (Ishull)	Egino (insulo)
Gliqia (lum)	Aĥerono
Asonanca	Asonanco
Haapsalu	Haapsalu
Rambuje	Rambouillet
Vargjet satanike (roman)	La satanaj versoj
Rrethi i Korçës	Distrikto Korçë
Leptis Magna	Leptis Magna
Time Warner	Time Warner
Sindroma Tourette	La Tureta malsano
Cameo	Kameo
Agresioni	Agreso
Rrethi i Bulqizës	Distrikto Bulqizë
Grupi i dymbëdhjetë i elementeve kimike	Elemento de grupo 12
Thiago Motta	Thiago Motta
Viti fiskal	Financa jaro
Metamfetamina	N-metilamfetamino
Masakra e Nanjing	Masakro de Nankingo
Ojmjakoni	Ojmjakon
Admeti	Admeto
Yun Chi-ho	Yun Chi-ho
Esteban Cambiasso	Esteban Cambiasso
Rrethi i Dibrës	Distrikto Dibër
Rrethi i Devollit	Distrikto Devoll
Ibrahim Rugova	Ibrahim Rugova
Valentini	Valenteno de Terni
Call of Duty	Call of Duty (serio)
Bashkimi për Mesdheun	Unio por la Mediteraneo
Prolaktina	Prolaktino
Netania	Netanja
Vitet 1520	1520-aj jaroj
Vaslui	Vaslui
Ministria	Ministerio
Polikarpi	Polikarpo
Oresti	Oresto
Limnos	Lemnos
Datura	Daturo
Doktor i kishës	Doktoro de eklezio
Vitet 1530	1530-aj jaroj
Bergen op Zoom	Bergen op Zoom
DreamWorks SKG	DreamWorks
George A. Olah	George A. Olah
Ifigjenia	Ifigenia
Leviatan	Levjatano
Ad hoc	Ad hoc
Bimët njëvjeçare	Unujara planto
Paraboloidi	Paraboloido
Bilanci tregtar	Komerca bilanco
Bettino Craxi	Bettino Craxi
Funksioni Delta	Delto de Kronecker
MSN	MSN
Qarku i Vlorës	Provinco Vlorë
Qarku i Durrësit	Provinco Durrës
Ora e diellit	Suntempo
Qarku i Dibrës	Provinco Dibër
Jan Palach	Jan Palach
Miguel Primo De Rivera	Miguel Primo de Rivera
MIME	MIME
ALU	Aritmetika-logika unuaĵo
Abadeh	Abadeh
Pausania	Paŭzanio (geografo)
Gianni Rodari	Gianni Rodari
Kapitulli	Capitol Records
Herceg Novi	Herceg Novi
Diferenciali	Diferencialo (mekaniko)
Migrimet	Bestomigrado
Fatmir Sejdiu	Fatmir Sejdiu
Anekdota	Anekdoto
Gabriel Milito	Gabriel Milito
Saranda	Sarandë
Visoko	Visoko
Aegukga	Nacia himno de Sud-Koreio
Vitet 1550	1550-aj jaroj
Traktati i Lozanës	Traktato de Laŭzano
Grupi i pestë i elementeve kimike	Elemento de grupo 5
Lee Van Cleef	Lee Van Cleef
Grupi i gjashtë i elementeve kimike	Elemento de grupo 6
Shpirti	Spirito
PS	Ps
Rrathët e drithërave	Agroglifoj
Ushtria Çlirimtare e Kosovës	Kosova Liberiga Armeo
Pokahontas	Pokahontas
Tripolica	Tripolο (Grekio)
Qarku i Lezhës	Provinco Lezhë
Qarku i Shkodrës	Provinco Shkodër
Qarku i Gjirokastrës	Provinco Gjirokastër
Fusha skalare	Skalara kampo
Qarku i Korçës	Provinco Korçë
Vitet 1560	1560-aj jaroj
Ndërgjegjja	Morala konscienco
Krahina suedeze	Historiaj provincoj de Svedio
Korporata Valve	Valve Corporation
Polifemi	Polifemo
Ninulla	Lulkanto
Carl Sandburg	Carl Sandburg
Ramon Llull	Ramon Lullo
Vitet 1570	1570-aj jaroj
Historia e Armenisë	Historio de Armenio
Sugababes	Sugababes
David Luiz	David Luiz
Piu nga Pietrelcina	Pio el Pietrelcina
Analiza komplekse	Kompleksa analitiko
Qarku i Elbasanit	Provinco Elbasan
Dhomë gjumi	Dormoĉambro
Asfiksi	Asfiksio
Celofani	Celofano
Papa Stefani IV	Stefano la 4-a (papo)
Infinitezimale	Senfinecono
Sarkoidoza	Sarkoidozo
Valga	Valga (Estonio)
Pavdekësia	Senmorteco
Video copa	Muzikvideo
Traktati i Shën Stefanit	Traktato de Sankta-Stefano
Rrethi i Shkodrës	Distrikto Shkodër
Rrethi i Kolonjës	Distrikto Kolonjë
Reparacionet e luftës	Reparacio
Rrethi i Kavajës	Distrikto Kavajë
Rrethi i Lezhës	Distrikto Lezhë
Sade Adu	Sade Adu
Bustrofedon	Tienreena skribo
Lunisolari	Lunsuna kalendaro
Wesleyan University në Ohajo	Universitato Wesleyan en Ohio
Back-up	Sekurkopio
GATT	Ĝenerala Interkonsento pri Tarifoj kaj Komerco
Literatura Arabe	Arablingva literaturo
Rrethi i Skraparit	Distrikto Skrapar
Millan Kuçan	Milan Kučan
Distrikti i Brçkos	Distrikto Brčko
Paga	Salajro
Rachel Corrie	Rachel Corrie
Wayne County (Michigan)	Kantono Wayne (Miĉigano)
Vitet 1620	1620-aj jaroj
Kamuflimi	Kamuflado
Vitet 1630	1630-aj jaroj
Vitet 1640	1640-aj jaroj
Vitet 1650	1650-aj jaroj
Mikroskopi	Mikroskopo
Vitet 1660	1660-aj jaroj
Konteksti	Kunteksto
Vitet 1670	1670-aj jaroj
Kafazi i krahërorit të njeriut	Ripo
Certifikata	Atesto
Ust-Xheguta	Ustj-Dĵeguta
Vitet 1690	1690-aj jaroj
Zevenaar	Zevenaar
Vitet 1710	1710-aj jaroj
Vitet 1720	1720-aj jaroj
Deti Albor	Alborana Maro
Papa Severini	Severeno
Papa Gjoni VI	Johano la 6-a (papo)
Papa Gjoni IV	Johano la 4-a (papo)
Papa Gjoni VII	Johano la 7-a
Papa Eugjeni I	Eŭgeno la 1-a
Mëzia	Moesia
Papa Gjoni V	Johano la 5-a (papo)
Vitet 1760	1760-aj jaroj
Greqia Qendrore	Meza Grekio
Carlo Collodi	Carlo Collodi
Papa VItalini	Vitaliano
Stema e Belgjikës	Blazono de Belgio
Jeuangologjia	Ĝŭangoscienco
Dita Botërore e Mjedisit	Monda Tago de Medio
Vitamina C	Vitamino C
Transformimet e Laplasit	Laplaca konverto
Republika Socialiste Sovjetike e Taxhikistanit	Taĝika Soveta Socialisma Respubliko
Dosëza	Talpogrilo
Kështu foli Zarathustra	Tiele parolis Zaratuŝtra
Cindy Crawford	Cindy Crawford
Konferenca e Paqes në Paris	Konferenco de Parizo 1919
Gran Colombia	Granda Kolombio
Stema e Bosnjës dhe Hercegovinës	Blazono de Bosnio kaj Hercegovino
Dorota Rabczewska	Dorota Rabczewska
Qerbelaja	Karbalo
Vitet 1790	1790-aj jaroj
Festivali Evropian i Këngës 1959	Eŭrovido-Kantokonkurso 1959
Adriano Celentano	Adriano Celentano
Vladimir Zhirinovsky	Vladimir Ĵirinovskij
Prizreni	Prizren
Kitchener	Kiĉenero
Milo Gjukanoviç	Milo Đukanović
Anatomia e Gray	Gray's Anatomy
Partia Demokratike	Demokrata Partio de Japanio
Decimetri	Decimetro
Historia e botës	Historio de la mondo
Hapkido	Hapkido
Njësitë administrative të Suedisë	Modernaj provincoj de Svedio
Holandezët	Nederlandanoj
Gordon County (Georgia)	Kantono Gordon (Georgio)
Nikshiqi	Nikšić
Festivali Evropian i Këngës 1961	Eŭrovido-Kantokonkurso 1961
Aguascalientes	Aguascalientes (urbo)
Assassin's Creed	Assassin's Creed
Bambi 2	Bambi II
Rolleti Rus	Rusa ruleto
Rrethi i Tiranës	Distrikto Tirano
Shporta	Korbo
Stema e Republikës së Maqedonisë	Blazono de Makedonio
Orioni	Oriono (mitologio)
Paros	Paros (insulo)
Historia e Suedisë	Historio de Svedio
Kartoteka	Dosierujo
Derivatet Karbonilike	Karbonila grupo
Historia e shkencës	Historio de scienco
Diadoket	Diadoĥoj
Agdam (rajon)	Agdamo
Hipokrizia	Hipokriteco
Javi Martínez	Javi Martínez
Anni-Frid Lyngstad	Anni-Frid Lyngstad
Katla (Vullkan)	Katla
Azerbajxhani në Festivalin Evropian të Këngës	Azerbajĝano en la Eŭrovido-Kantokonkurso
The Aviator	The Aviator
Capsicum	Kapsiko
Zona Ekskluzive Ekonomike	Ekonomia ekskluda zono
Jamiroquai	Jamiroquai
Provincat e Irlandës	Provincoj de Irlando
Rrethi i Pogradecit	Distrikto Pogradec
Eteri dietilik	Dietila etero
Grupi i tetë i elementeve kimike	Elemento de grupo 8
Bitumi	Asfalto
Dializa	Dializo
Evlia Çelebiu	Evliya Çelebi
Roman (Rumania)	Roman (Rumanio)
Parathormoni	Parathormono
Brigg	Brigo (velŝipo)
Grupi i shatatë i elementeve kimike	Elemento de grupo 7
Rrethi i Peqinit	Distrikto Peqin
Rrethi i Tepelenës	Distrikto Tepelenë
Rrethi i Matit	Distrikto Mat
Okultacioni	Kaŝado (astronomio)
Zhelko Joksimoviqi	Željko Joksimović
Kate Winslet	Kate Winslet
Rebecca Romijn	Rebecca Romijn
Vanessa Lynn Williams	Vanessa L. Williams
Kombinacioni	Kombinaĵo (kombinatoriko)
Vuk Karaxhiq	Vuk Karadžić
Wikipedia:Projekti Futboll	Projekto:Futbalo
Sofia (rajon)	Provinco Sofio
Festivali Evropian i Këngës për Fëmijë 2010	Junulara Eŭrovido-Kantokonkurso 2010
Kingston (Ontario)	Kingston (Ontario)
Rrethi i Beratit	Distrikto Berat
Whistler (Kolumbia Britanike)	Whistler (Brita Kolumbio)
Samothrake	Samotrako
Festivali Evropian i Këngës 1960	Eŭrovido-Kantokonkurso 1960
Festivali Evropian i Këngës 1962	Eŭrovido-Kantokonkurso 1962
Pneumologjia	Pneŭmonologio
Shkolla Austriake	Aŭstria skolo de ekonomiko
Armenia në Festivalin Evropian të Këngës	Armenio en la Eŭrovido-Kantokonkurso
Nataliteti	Naskindico
Dorianët	Doroj
Krateri Laki	Lakagígar
Liqeni i Shkodrës	Skadara lago
Sulltanët e Perandorisë Osmane	Listo de osmanidaj imperiestroj
Lëvizja Socialiste Panhelene	Tutgrekia Socialista Movado
Festivali Evropian i Këngës 1963	Eŭrovido-Kantokonkurso 1963
Festivali Evropian i Këngës 1965	Eŭrovido-Kantokonkurso 1965
Milos	Meloso
Festivali Evropian i Këngës 1964	Eŭrovido-Kantokonkurso 1964
Festivali Evropian i Këngës 1968	Eŭrovido-Kantokonkurso 1968
Teletransportimi	Teleporto
Flamuri i Ishujve të Virgjër Britanikë	Flago de la Britaj Virgulininsuloj
Flamuri i Turks dhe Kaikos	Flago de la Turkoj kaj Kajkoj
Errësira	Mallumo
Barendrecht	Barendrecht
E premtja e zezë	Vendredo la 13-a
Kodiak	Insulo Kodiak
Terschelling	Terschelling
Schiedam	Schiedam
Premiera	Premiero
Festivali Evropian i Këngës për Fëmijë 2009	Junulara Eŭrovido-Kantokonkurso 2009
Historia e Irlandës	Historio de Irlando
Bashkësia partitive	Aro de ĉiuj subaroj
Nicolás Burdisso	Nicolás Burdisso
Festivali Evropian i Këngës 1967	Eŭrovido-Kantokonkurso 1967
Komiteti i Rajoneve	Komitato de regionoj
Rrethi i Elbasanit	Distrikto Elbasan
Plutos	Pluto (mitologio)
Grupi i dhjetë i elementeve kimike	Elemento de grupo 10
Rrethi i Krujës	Distrikto Krujë
Võru	Võru
Formati i letrës	Formato
Historia e Belgjikës	Historio de Belgio
Parku Zion	Nacia Parko Zion
Helika	Helico
Girls Aloud	Girls Aloud
George Lazenby	George Lazenby
Leje Drejtimi	Kondukpermesilo
BE	Be
Ymeti	Ummao
Philosophiæ Naturalis Principia Mathematica	Philosophiae Naturalis Principia Mathematica
Hipoteza e Riemannit	Rimana hipotezo
ISO 9000	ISO 9000
D-Day	D-tago
Varroni	Marko Terencio Varono
Amfitrioni	Amfitriono
Bernard Kouchner	Bernard Kouchner
Nøtterøy	Nøtterøy
Gonepteryx rhamni	Citrono-papilio
Grupet kompjuterike	Grapolo (komputado)
Ndërkombëtarja e katërt	Kvara Internacio
Gaspard Monge	Gaspard Monge
Qitja	Pafada sporto
Rrethi i Lushnjës	Distrikto Lushnjë
Rrethi i Pukës	Distrikto Pukë
Rrethi i Librazhdit	Distrikto Librazhd
Rrethi i Hasit	Distrikto Has
Neuroshkenca	Neŭroscienco
Ostja	Hostio
Kythira	Kitero
Periferitë e Greqisë	Regionoj de Grekio
Rrethi i Mallakastrës	Distrikto Mallakastër
Grigory Yevseyevich Zinovyev	Grigorij Zinovjev
Tërhalla	Trikalo
Mobbing	Grupĉikanado
Toto	Toto (bando)
Kalin Popesku Tariceanu	Călin Popescu Tăriceanu
Lista e qyteteve në Britaninë e Madhe	Listo de urboj de Britio
Alfred Binet	Alfred Binet
Vala sinusoidale	Sinusoido
Qarku Çamëria	Tesprotio
Autodidaktizmi	Memlernanto
Augeu	Aŭgio
Charles Goodyear	Charles Goodyear
AN 2	Antonov An-2
SGML	SGML
Vlieland	Vlieland
Festivali Evropian i Këngës 1966	Eŭrovido-Kantokonkurso 1966
Os (Hordaland)	Os
Forma	Formo (filozofio)
Gatim me kakao	Kakao
Schiermonnikoog	Schiermonnikoog
Hoogeveen	Hoogeveen
Partneriteti lindor	Orienta Partnereco
Rrushi i arushës	Ursbera arktostafilo
Jonás Gutiérrez	Jonás Gutiérrez
Xabi Alonso	Xabi Alonso
Grupi i nëntë i elementeve kimike	Elemento de grupo 9
E Drejta e Bashkimit Evropian	Eŭropunia juro
HTTP 404	Eraro 404
Stanley Milgram	Stanley Milgram
Diomedi	Diomedo
Ameland	Ameland
Nidhra (Ishull)	Hidra
Kristanna Loken	Kristanna Loken
Neveri	Naŭzo
Vagoni	Vagono
Pablo Casals	Pau Casals
Lazët	Lazoj
Agjenda 21 për Zhvillim të Qëndrueshëm	Agendo 21
Narta	Artao (urbo)
Anna Lindh	Anna Lindh
Screenshot	Ekrankopio
Kung fu	Kungfuo
Katwijk	Katwijk
Gilbert Newton Lewis	Gilbert Newton Lewis
Rrethi i Fierit	Distrikto Fier
Flamuri i Martinikës	Flago de Martiniko
Schwa	Ŝvao
Instagrami	Instagram
Musalla	Musala
Batasuna	Batasuna
Kurorëzimi	Kronado
Rrethi i Gjirokastrës	Distrikto Gjirokastër
Pag	Pag (insulo)
Koeficientët e binomit	Binoma koeficiento
Modulimi me kode pulsi	Impulskodigo-modulado
Drazhen Petroviq	Dražen Petrović
Vlaardingen	Vlaardingen
Rrethi i Gramshit	Distrikto Gramsh
Mendimi i lirë	Liberpensuloj
Peter Fonda	Peter Fonda
MI5	MI5
Antifashizmi	Kontraŭfaŝismo
Kukësi	Kukës
Árpád	Arpado
Zuidhorn	Zuidhorn
Hipolita	Hipolite
Thiago Silva	Thiago Silva
Niqabi/Perqja	Nikabo
Festivali Evropian i Këngës për Fëmijë 2003	Junulara Eŭrovido-Kantokonkurso 2003
Tiago Mendes	Tiago Mendes
Syros	Siros
Zaandam	Zaandam
Bob Hoskins	Bob Hoskins
Morava	Granda Morava
Ivi Adamou	Ivi Adamu
Pitja	Pita
Burke County (Georgia)	Kantono Burke (Georgio)
Parimi	Principo
Sejdi Kutbi	Sajid Kutb
Brandon Lee	Brandon Lee
Klan	Klano
Tamiflu	Oseltamiviro
Papa Stefani II	Stefano la 2-a (papo)
Oshawa	Oshawa
Rrethi i Kuçovës	Distrikto Kuçovë
Anhizi	Anĥizo
Historia e Brazilit	Historio de Brazilo
Jon Stewart	Jon Stewart
Skopelos	Skopelos
Historia e Çekisë	Historio de Ĉeĥio
Rektori	Rektoro
Euristeu	Eŭristeo
Lushnja	Lushnjë
Ashti i lotit	Lakrimalo
Kushtëzimi klasik	Kondiĉa reflekso
Bharrat Jagdeo	Bharrat Jagdeo
Lista e listave të matematikanëve	Matematikistoj
Dita e Shën Gjergjit	Tago de Sankta Georgo
Arkitektura Islame	Islama arkitekturo
Partizani	Partizano
Ignazio Abate	Ignazio Abate
Henori	Ĥanoĥo
Elva	Elva (Estonio)
Burrhus Frederic Skinner	Burrhus Frederic Skinner
Alphen aan den Rijn	Alphen aan den Rijn
Gjuha samogitiano	Ĵemajtia dialekto
Antonio Nocerino	Antonio Nocerino
Wolfgang Kohler	Wolfgang Köhler
Hiperkubi	Hiperkubo
Antikythira	Antikitero
Magnetofoni	Magnetofono
Historia e Shqipërisë	Historio de Albanio
Paul Walker	Paul Walker
Pat Metheny	Pat Metheny
Gavdos	Gavdos
Preveza	Prevezo
Folegandros	Folegandros
Boston Red Sox	Boston Red Sox
Ksenokrati	Ksenokrato
Final Fantasy VII	Final Fantasy VII
Skema piramidale	Financa piramido
Profecia	Profetaĵo
Bufi	Bubo (genro)
Viacom	Viacom
Benny Andersson	Benny Andersson
Segway PT	Starveturilo
Dramaturg	Dramaturgo
Ali Hasan el-Mexhid	Ali Hasan al-Maĝid
Maxwell Cabelino Andrade	Maxwell Scherrer Cabelino Andrade
Adventistët	Adventismo
Miti i krijimit	Kreo
Anna Bergendahl	Anna Bergendahl
Forza Italia	Ek Italio
Batna	Provinco Batna
Bechar	Provinco Beŝar
Pedologjia	Pedologio
Alain Juppé	Alain Juppé
Aerobiku	Aerobiko
Alice Walker	Alice Walker
Emerson	Emerson Ferreira da Rosa
Protagonisti	Ĉefrolulo
Fluidodinamika	Fluidodinamiko
Titull	Titolo
Italo Svevo	Italo Svevo
Fati	Sorto
Ryszard Kapuscinski	Ryszard Kapuściński
Analiza e variacionit	Variada kalkulo
Sean Kingston	Sean Kingston
Kadiu	Kadio
Franz Berwald	Franz Berwald
Humvee	HMMWV
Burleska	Burlesko
Mir Hosein Musavi	Mir Hosejn Musavi
EMule	EMule
Kriza e borxhit në zonën e euros	Eŭropa financa krizo de 2010
Aeroporti Nënë Tereza	Tirana Internacia Flughaveno Patrino Teresa
Kapadokia	Kapadokio
Lavdi Atit	Gloria Patri
Echelon	Echelon
Lëpirëse	Lekbombono
Analiza	Analizo
Vespa	Vespo (motorciklo)
Kapitullimi	Kapitulaco
Monedhat Euro	Eŭro-moneroj
Stefani i Madh	Stefano la 3-a (Moldavio)
Uji i bekuar	Benita akvo
Grotesku	Grotesko
Zoeterwoude	Zoeterwoude
Inçi	Colo
Zollikon	Zollikon
United Artists	United Artists
Abdesi	Vozuo
Rene laennec	René Théophile Hyacinthe Laennec
Rumiko Takahashi	Takahaŝi Rumiko
Toše Proeski	Toše Proeski
Jambol (rajon)	Provinco Jambol
Giorgio Basta	Georgo Basta
Teofili i Antiokisë	Teofilo el Antioĥio
521 p.e.s.	-521
7812 Billward	7812 Billward
Umag	Umag
Krapina	Krapina
Anggun	Anggun
Mike Portnoy	Mike Portnoy
Vinkovci	Vinkovci
Sistemi Evropian i Bankave Qendrore	Eŭropa Sistemo de Centraj Bankoj
Newell's Old Boys	Club Atlético Newell's Old Boys
Géza Gárdonyi	Géza Gárdonyi
Lojërat olimpike verore	Olimpiado
Ridderkerk	Ridderkerk
E drejta civile	Civila juro
Kameramani	Kameraisto
Papa Stefani VIII	Stefano la 8-a
Eartha Kitt	Eartha Kitt
Patrick Modiano	Patrick Modiano
Outaouais	Otavio
Breshka	Testuduloj
Granulociti	Granulocito
Adrasti	Adrasto
Nea Dimokratia	Nea Dimokratia
Peshkopia	Peshkopi
Frederik August Bartoldi	Frédéric Auguste Bartholdi
Baywatch	Baywatch
Opatia	Opatija
FIFA Kupa e Botës për Klube	Kluba Mondpokalo de FIFA
Gjinitë letrare	Literatura ĝenro
Aéroport de Paris-Orly	Flughaveno Parizo-Orly
P. T. Barnum	P. T. Barnum
B-movie	B filmo
Michael Palin	Michael Palin
Leonardo	Leonardo
Manga (kthjellim)	Manga
JP	Jp
Treguesi	Indekso
Panorama (kthjellim)	Panoramo
Nobel	Nobel
KS	Ks
Drama (kthjellim)	Dramo
REM	REM
Kapsolla (kthjellim)	Kapsulo
Inversioni	Inverso (matematiko)
Lom (Norvegjia)	LOM
Diafragma	Diafragmo
Th	TH
Min	MIN
SH	Sh
Jasper County (Georgia)	Kantono Jasper (Georgio)
Flamuri i Bullgarisë	Flago de Bulgario
Kantoni Maubeuge-Sud	Kantono Maubeuge-Sud
Skarsterlân	Skarsterlân
Henrik Pontoppidan	Henrik Pontoppidan
Pula	Pula
Carl Spitteler	Carl Spitteler
351 p.e.s.	-351
352 p.e.s.	-352
353 p.e.s.	-353
Pergamenti	Pergameno
Mediana (statistikë)	Mediano (statistiko)
368 p.e.s.	-368
369 p.e.s.	-369
Papa Gregori XII	Gregorio la 12-a
Papa Inoçenti VII	Inocento la 7-a
Papa Martini IV	Marteno la 4-a
Papa Marini I	Mareno la 1-a
Papa Viktori III	Viktoro la 3-a
Pau	Pau
Pal	PAL
Papa Honori IV	Honorio la 4-a
371 p.e.s.	-371
UN	Un
DT	Dt
372 p.e.s.	-372
373 p.e.s.	-373
374 p.e.s.	-374
Alessandro Nesta	Alessandro Nesta
375 p.e.s.	-375
377 p.e.s.	-377
Papa Gjoni IX	Johano la 9-a
Papa Paskali II	Paskalo la 2-a
Papa Gjoni X	Johano la 10-a
Papa Gregori VI	Gregorio la 6-a
378 p.e.s.	-378
379 p.e.s.	-379
Kloni	Klono
381 p.e.s.	-381
Papa Leoni IV	Leono la 4-a
383 p.e.s.	-383
Voice of America	Voĉo de Usono
386 p.e.s.	-386
388 p.e.s.	-388
Papa Serxhio II	Serĝo la 2-a
Zuidplas	Zuidplas
Lankaran (qytet)	Lenkoran
391 p.e.s.	-391
392 p.e.s.	-392
Medh-hebi Hanefi	Hanafismo
393 p.e.s.	-393
394 p.e.s.	-394
395 p.e.s.	-395
Katrina e Sienës	Katarina de Sieno
397 p.e.s.	-397
398 p.e.s.	-398
Karaoke	Karaokeo
Skifteri kthetraverdhë	Malgranda turfalko
Robyn	Robyn
Niamh Kavanagh	Niamh Kavanagh
Erica Durance	Erica Durance
Shohreh Aghdashloo	Shohreh Aghdashloo
Kejsi Tola	Kejsi Tola
Qarku i Tiranës	Provinco Tirano
Alexa Internet	Alexa Internet
Ismailizmi	Sepimamismo
Efekti i spektatorit	Ĉestara efiko
Devon Aoki	Devon Aoki
Kombësia	Nacieco
401 p.e.s.	-401
402 p.e.s.	-402
403 p.e.s.	-403
Qarku i Kukësit	Provinco Kukës
Qarku i Fierit	Provinco Fier
Kelowna	Kelowna (Brita Kolumbio)
Cowboy Bebop	Cowboy Bebop
Gishtat e dorës së njeriut	Karpeo
411 p.e.s.	-411
412 p.e.s.	-412
Informatika paralele	Paralela komputado
Abraham Ortelius	Abraham Ortelius
421 p.e.s.	-421
422 p.e.s.	-422
Lista e markave të automobilave	Aŭtomobilmarko
Nevado del Ruiz	Nevado del Ruiz
423 p.e.s.	-423
424 p.e.s.	-424
425 p.e.s.	-425
Pasuria e kombeve	La Riĉo de Nacioj
426 p.e.s.	-426
Korrik 2006	Julio de 2006
428 p.e.s.	-428
Barbun	Platkapa mugilo
Peni	Penco
Giulio Natta	Giulio Natta
Suret Kur'anore	Surao
439 p.e.s.	-439
Hadithi	Hadito
Merce Rodoreda	Mercè Rodoreda
Synneti - burimi i sheriatit	Sunao
Maria Grazia Cucinotta	Maria Grazia Cucinotta
Allahu	Alaho
Alice Munro	Alice Munro
Marco Amelia	Marco Amelia
Namazi	Salat
Disku optik	Optika disko
Elektrodinamika kuantike	Kvantuma elektrodinamiko
Yo-Yo Ma	Yo-Yo Ma
Haxhxhi	Haĝo
Flamuri i Shën Pierre dhe Miquelon	Flago de Sankta-Piero kaj Mikelono
Engjëlli	Anĝelo
Rona Nishliu	Rona Nishliu
Pernilla Karlsson	Pernilla Karlsson
458 p.e.s.	-458
460 p.e.s.	-460
Dërrasa e zezë	Kretotabulo
464 p.e.s.	-464
465 p.e.s.	-465
Eva Rivas	Eva Rivas
Euglena	Eŭgleno
Hadise	Hadise
476 p.e.s.	-476
477 p.e.s.	-477
Ninas	Sankta Nino de Kartvelio
Richmond (Kolumbia Britanike)	Richmond (Brita Kolumbio)
Rrethi i Malësisë së Madhe	Distrikto Malësi e Madhe
Rrethi i Mirditës	Distrikto Mirditë
483 p.e.s.	-483
485 p.e.s.	-485
Qershor 2006	Junio de 2006
Parë Mes Verde	Nacia parko Mesa Verde
486 p.e.s.	-486
Alga deti	Makroalgoj
487 p.e.s.	-487
Uji tonik	Toniko (trinkaĵo)
Karin Boye	Karin Boye
Donna Leon	Donna Leon
Leticia Calderón	Leticia Calderón
Ashti i qjellzës	Palatosto
493 p.e.s.	-493
494 p.e.s.	-494
