Afrika	Afriko
Kategorie:Nederlandse politici	Kategorio:Nederlandaj politikistoj
Kategorie:Liberiese politici	Kategorio:Liberiaj politikistoj
Kategorie:Litause politici	Kategorio:Litovaj politikistoj
Kategorie:Viëtnamese politici	Kategorio:Vjetnamaj politikistoj
Kategorie:Afghaanse politici	Kategorio:Afganaj politikistoj
Kategorie:Oekraïense politici	Kategorio:Ukrainaj politikistoj
Kategorie:Irannese politici	Kategorio:Iranaj politikistoj
Kategorie:Zimbabwiese politici	Kategorio:Zimbabvaj politikistoj
Kategorie:Taiwanese politici	Kategorio:Tajvanaj politikistoj
Kategorie:Turkse politici	Kategorio:Turkaj politikistoj
Kategorie:Duitse beeldhouers	Kategorio:Germanaj skulptistoj
Kategorie:Spaanse beeldhouers	Kategorio:Hispanaj skulptistoj
Kategorie:Vanuatu	Kategorio:Vanuatuo
Kategorie:Politiek van Kanada	Kategorio:Politiko de Kanado
Kategorie:Geskiedenis van Nigerië	Kategorio:Historio de Niĝerio
Kategorie:Geskiedenis van die Verenigde Koninkryk	Kategorio:Historio de Britio
Kategorie:Geskiedenis van Sjina	Kategorio:Historio de Ĉinio
Kategorie:Religie in Duitsland	Kategorio:Religio en Germanio
Kategorie:Sport in Noorweë	Kategorio:Sporto en Norvegio
Kategorie:Sport in Switserland	Kategorio:Sporto en Svislando
Kategorie:Sport in die Verenigde Koninkryk	Kategorio:Sporto en Britio
Kategorie:Sport in Engeland	Kategorio:Sporto en Anglio
Kategorie:Geografie van Niger	Kategorio:Geografio de Niĝero
Kategorie:Geografie van Luxemburg (land)	Kategorio:Geografio de Luksemburgo
Kategorie:Geografie van die Verenigde State van Amerika	Kategorio:Geografio de Usono
Kategorie:Geografie van Burundi	Kategorio:Geografio de Burundo
Kategorie:Geografie van Switserland	Kategorio:Geografio de Svislando
Kategorie:Geografie van Azerbeidjan	Kategorio:Geografio de Azerbajĝano
Kategorie:Geografie van Angola	Kategorio:Geografio de Angolo
Kategorie:Geografie van Thailand	Kategorio:Geografio de Tajlando
Kategorie:Geografie van Tunisië	Kategorio:Geografio de Tunizio
Kategorie:Geografie van Portugal	Kategorio:Geografio de Portugalio
Sjabloon:Liggingkaart Kaliningrad-oblast	Ŝablono:Situo sur mapo Ruslando Kaliningrada provinco
Kategorie:Ekonomie van Kanada	Kategorio:Ekonomio de Kanado
Kategorie:Turkse sangers	Kategorio:Turkaj kantistoj
Kategorie:Televisieaanbieders	Kategorio:Televidprezentistoj
Kategorie:Nasionale parke van Mosambiek	Kategorio:Naciaj parkoj de Mozambiko
Kategorie:Marseille	Kategorio:Marsejlo
Kategorie:Geografie van Uruguay	Kategorio:Geografio de Urugvajo
Kategorie:Luxemburgers	Kategorio:Luksemburganoj
Kategorie:Maltese	Kategorio:Maltanoj
Kategorie:Jamaika	Kategorio:Jamajko
Kategorie:Griekse monarge	Kategorio:Reĝoj de Grekio
Kategorie:Skotse monarge	Kategorio:Skotlandaj reĝoj
Kategorie:Britse dramaturge	Kategorio:Britaj dramistoj
Kategorie:Belgiese akteurs	Kategorio:Belgaj aktoroj
Kategorie:Amerikaanse vlieëniers	Kategorio:Usonaj pilotoj
Kategorie:Amerikaanse fotograwe	Kategorio:Usonaj fotistoj
Kategorie:Britse wiskundiges	Kategorio:Britaj matematikistoj
Kategorie:Irannese digters	Kategorio:Iranaj poetoj
Kategorie:Amerikaanse teoloë	Kategorio:Usonaj teologoj
Kategorie:Joernaliste	Kategorio:Ĵurnalistoj
Kategorie:Joernalistiek	Kategorio:Ĵurnalistiko
Kategorie:Belgiese musici	Kategorio:Belgaj muzikistoj
Kategorie:Estiese musici	Kategorio:Estonaj muzikistoj
Kategorie:Finse skrywers	Kategorio:Finnaj verkistoj
Kategorie:Mongoolse politici	Kategorio:Mongolaj politikistoj
Kategorie:Brasiliaanse politici	Kategorio:Brazilaj politikistoj
Kategorie:Amerikaanse Maagde-eilande	Kategorio:Usonaj Virgulininsuloj
Kategorie:Sweedse politici	Kategorio:Svedaj politikistoj
Kategorie:Argentynse politici	Kategorio:Argentinaj politikistoj
Kategorie:Tsjeggiese politici	Kategorio:Ĉeĥaj politikistoj
Kategorie:Costa Ricaanse politici	Kategorio:Kostarikaj politikistoj
Kategorie:Britse Maagde-eilande	Kategorio:Britaj Virgulininsuloj
Kategorie:Franse ontdekkingsreisigers	Kategorio:Francaj esploristoj
Kategorie:Belgiese skilders	Kategorio:Belgaj pentristoj
Kategorie:Switserse chemici	Kategorio:Svisaj kemiistoj
Kategorie:Poolse aktiviste	Kategorio:Polaj aktivuloj
Kategorie:Engelse sterrekundiges	Kategorio:Britaj astronomoj
Kategorie:Katar	Kategorio:Kataro
Kategorie:Logistiek	Kategorio:Loĝistiko
Kategorie:Kirgisië	Kategorio:Kirgizio
Kategorie:Korea	Kategorio:Koreio
Kategorie:Koeweit	Kategorio:Kuvajto
Kategorie:Laos	Kategorio:Laoso
Kategorie:Libanon	Kategorio:Libano
Kategorie:Maledive	Kategorio:Maldivoj
Kategorie:Sterrekundige katalogusse	Kategorio:Astronomiaj katalogoj
Kategorie:Mianmar	Kategorio:Birmo
Kategorie:Nepal	Kategorio:Nepalo
Kategorie:2de eeu v.C.	Kategorio:2-a jarcento a.K.
Kategorie:3de eeu v.C.	Kategorio:3-a jarcento a.K.
Kategorie:Oman	Kategorio:Omano
Kategorie:9de eeu v.C.	Kategorio:9-a jarcento a.K.
Kategorie:11de eeu v.C.	Kategorio:11-a jarcento a.K.
Kategorie:16de eeu v.C.	Kategorio:16-a jarcento a.K.
Kategorie:17de eeu v.C.	Kategorio:17-a jarcento a.K.
Kategorie:19de eeu v.C.	Kategorio:19-a jarcento a.K.
Kategorie:Sri Lanka	Kategorio:Sri-Lanko
Kategorie:20ste eeu v.C.	Kategorio:20-a jarcento a.K.
Kategorie:22ste eeu v.C.	Kategorio:22-a jarcento a.K.
Kategorie:Geskiedenis van Finland	Kategorio:Historio de Finnlando
Kategorie:IUBN Rooilys veilige spesies	Kategorio:Internacia Ruĝa Listo de Endanĝeritaj Specioj
Kategorie:Geografie van Griekeland	Kategorio:Geografio de Grekio
Kategorie:Geografie van Malawi	Kategorio:Geografio de Malavio
Kategorie:Riviere in Botswana	Kategorio:Riveroj en Bocvano
Kategorie:Tadjikistan	Kategorio:Taĝikio
Kategorie:Taiwan	Kategorio:Tajvano
Kategorie:Mosambiekers	Kategorio:Mozambikanoj
Kategorie:Venezolane	Kategorio:Venezuelanoj
Kategorie:Oos-Timor	Kategorio:Orienta Timoro
Kategorie:Yslanders	Kategorio:Islandanoj
Kategorie:Walliesers	Kategorio:Kimroj
Kategorie:Turkmenistan	Kategorio:Turkmenio
Kategorie:Chilene	Kategorio:Ĉilianoj
Kategorie:Paraguayane	Kategorio:Paragvajanoj
Kategorie:Oesbekistan	Kategorio:Uzbekio
Kategorie:Geneeskundiges	Kategorio:Kuracistoj
Kategorie:Verenigde Arabiese Emirate	Kategorio:Unuiĝintaj Arabaj Emirlandoj
Kategorie:Israelse militariste	Kategorio:Israelaj militistoj
Kategorie:Monegaskiese prinse	Kategorio:Princoj de Monako
Kategorie:Portugese konings	Kategorio:Portugalaj reĝoj
Kategorie:Britse geneeskundiges	Kategorio:Britaj kuracistoj
Kategorie:Franse akteurs	Kategorio:Francaj aktoroj
Kategorie:Nedersettings in Libië	Kategorio:Urboj de Libio
Kategorie:Poolse joernaliste	Kategorio:Polaj ĵurnalistoj
Kategorie:Yslandse musici	Kategorio:Islandaj muzikistoj
Kategorie:Finse musici	Kategorio:Finnaj muzikistoj
Kategorie:Noorse politici	Kategorio:Norvegaj politikistoj
Kategorie:Oostenrykse politici	Kategorio:Aŭstraj politikistoj
Kategorie:8ste eeu v.C.	Kategorio:8-a jarcento a.K.
Kategorie:9de eeu	Kategorio:9-a jarcento
Kategorie:18de eeu v.C.	Kategorio:18-a jarcento a.K.
Kategorie:21ste eeu v.C.	Kategorio:21-a jarcento a.K.
Kategorie:Geografie van Viëtnam	Kategorio:Geografio de Vjetnamio
Kategorie:Geografie van Argentinië	Kategorio:Geografio de Argentino
Kategorie:Spanjaarde	Kategorio:Hispanoj
Kategorie:Colombiane	Kategorio:Kolombianoj
Kategorie:Britse argitekte	Kategorio:Britaj arkitektoj
Kategorie:Britse wetenskaplikes	Kategorio:Britaj sciencistoj
Kategorie:Sjinese dinastieë	Kategorio:Ĉinaj dinastioj
Kategorie:Voormalige monargieë van Asië	Kategorio:Malaperintaj reĝlandoj en Azio
Kategorie:Mongoolse Ryk	Kategorio:Mongola Imperio
Kategorie:Sowjetunie	Kategorio:Sovetunio
Kategorie:Masedonië	Kategorio:Makedonio
Kategorie:Wes-Duitsland	Kategorio:Okcidenta Germanio
Kategorie:Heilige Romeinse Ryk	Kategorio:Sankta Romia Imperio
Kategorie:Geskiedkundige reekssjablone	Kategorio:Navigilo:Historio
Kategorie:Sportreekssjablone	Kategorio:Navigilo:Sporto
Kategorie:Irakese politici	Kategorio:Irakaj politikistoj
Kategorie:Spaanse skilders	Kategorio:Hispanaj pentristoj
Kategorie:Taalsjablone	Kategorio:Multlingviloj
Kategorie:Mediese sjablone	Kategorio:Ŝablono:Medicino
Kategorie:Biologiesjablone	Kategorio:Ŝablono:Biologio
Kategorie:Ottomaanse Ryk	Kategorio:Otomana Imperio
Kategorie:Duitse Demokratiese Republiek	Kategorio:GDR
Kategorie:Joego-Slawië	Kategorio:Jugoslavio
Kategorie:Esoteric templates	Kategorio:Ŝablono:Esoteraj
Kategorie:1ste eeu v.C.	Kategorio:1-a jarcento a.K.
Kategorie:Taalsaadjies	Kategorio:Ĝermoj pri lingvo
Kategorie:Biblioteekkunde	Kategorio:Bibliotekscienco
Kategorie:Paleontologie	Kategorio:Paleontologio
Kategorie:Sweedse maatskappye	Kategorio:Svedaj firmaoj
Kategorie:Ekonomie saadjies	Kategorio:Ĝermoj pri ekonomiko
Kategorie:Adellike titels	Kategorio:Nobelaj titoloj
Kategorie:Sjinese maatskappye	Kategorio:Ĉinaj firmaoj
Kategorie:Franse maatskappye	Kategorio:Francaj firmaoj
Kategorie:Wallis	Kategorio:Kimrio
Kategorie:Amerikaanse maatskappye	Kategorio:Usonaj firmaoj
Kategorie:Italiaanse maatskappye	Kategorio:Italaj firmaoj
Kategorie:Britse maatskappye	Kategorio:Britaj firmaoj
Kategorie:Suid-Koreaanse maatskappye	Kategorio:Sudkoreaj firmaoj
Kategorie:Switserse maatskappye	Kategorio:Svisaj firmaoj
Kategorie:Russiese maatskappye	Kategorio:Rusaj firmaoj
Kategorie:Kanadese maatskappye	Kategorio:Kanadaj firmaoj
Grammofoon	Gramofono
Kategorie:Mere in Afrika	Kategorio:Lagoj de Afriko
Kategorie:Latynse uitdrukkings	Kategorio:Latinaj esprimoj
Kategorie:ISO 3166	Kategorio:ISO 3166
Kategorie:Voormalige monargieë van Europa	Kategorio:Malaperintaj reĝlandoj en Eŭropo
Kategorie:Bybelse figure	Kategorio:Bibliaj personoj
Kategorie:Saliges in die Christendom	Kategorio:Beatigitoj
Kategorie:Presidente van Frankryk	Kategorio:Prezidantoj de Francio
Kategorie:Presidente van die Verenigde State	Kategorio:Prezidantoj de Usono
Kategorie:Vuurtorings	Kategorio:Lumturoj
Kategorie:Geskiedenis volgens kontinente	Kategorio:Historio laŭ kontinentoj
Kategorie:Joodse geskiedenis	Kategorio:Historio de judismo
Kategorie:Geskiedenis van Europa	Kategorio:Historio de Eŭropo
Kategorie:Islamitiese geskiedenis	Kategorio:Historio de islamo
Kategorie:Wetenskapgeskiedenis	Kategorio:Historio de scienco
Kategorie:Geskiedenis van Asië	Kategorio:Historio de Azio
Kategorie:Neurologie	Kategorio:Neŭrologio
Kategorie:Kiribati	Kategorio:Kiribato
Kategorie:San Marino	Kategorio:San-Marino
Kategorie:Jordanië	Kategorio:Jordanio
Kategorie:Samoa	Kategorio:Samoo
Kategorie:Costa Rica	Kategorio:Kostariko
Kategorie:Trinidad en Tobago	Kategorio:Trinidado kaj Tobago
Kategorie:Suriname	Kategorio:Surinamo
Kategorie:Nicaragua	Kategorio:Nikaragvo
Kategorie:Bosnië-Herzegowina	Kategorio:Bosnio kaj Hercegovino
Kategorie:Noorweë	Kategorio:Norvegio
Kategorie:Barbados	Kategorio:Barbado
Kategorie:Panama	Kategorio:Panamo
Kategorie:Paraguay	Kategorio:Paragvajo
Kategorie:Fidji	Kategorio:Fiĝioj
Kategorie:Papoea-Nieu-Guinee	Kategorio:Papuo-Nov-Gvineo
Kategorie:Wes-Sahara	Kategorio:Okcidenta Saharo
Kategorie:Marshalleilande	Kategorio:Marŝala Insularo
Kategorie:Liechtenstein	Kategorio:Liĥtenŝtejno
Kategorie:Solomoneilande	Kategorio:Salomonoj
Kategorie:Honduras	Kategorio:Honduro
Kategorie:Uruguay	Kategorio:Urugvajo
Kategorie:Andorra	Kategorio:Andoro
Kategorie:St. Vincent en die Grenadines	Kategorio:Sankta Vincento kaj Grenadinoj
Kategorie:Serwië	Kategorio:Serbio
Kategorie:Belize	Kategorio:Belizo
Kategorie:El Salvador	Kategorio:Salvadoro
Kategorie:Haïti	Kategorio:Haitio
Kategorie:Ecuador	Kategorio:Ekvadoro
Kategorie:Jemen	Kategorio:Jemeno
Kategorie:Peru	Kategorio:Peruo
Kategorie:Nedersettings in Tadjikistan	Kategorio:Urboj de Taĝikio
Kategorie:Dominica	Kategorio:Dominiko
Kategorie:Bolivia	Kategorio:Bolivio
Kategorie:Albanië	Kategorio:Albanio
Kategorie:Karibiese lande	Kategorio:Karibiaj landoj
Kategorie:Lande in Oseanië	Kategorio:Oceaniaj landoj
Kategorie:Monaco	Kategorio:Monako
Kategorie:Tradisies	Kategorio:Tradicioj
Kategorie:Lande in Noord-Amerika	Kategorio:Nordamerikaj landoj
Kategorie:Ruimteverskynsels	Kategorio:Astronomiaj eventoj
Kategorie:Rogge	Kategorio:Rajoj
Kategorie:Afrika-longvisse	Kategorio:Pulmofiŝoj
Kategorie:Lewende hawe	Kategorio:Bestobredado
Kategorie:Visse	Kategorio:Fiŝoj
Kategorie:Beijing	Kategorio:Pekino
Kategorie:Mitologie	Kategorio:Mitologio
Kategorie:Streke van Namibië	Kategorio:Regionoj de Namibio
Kategorie:Uitgestorwe tale van Europa	Kategorio:Mortaj lingvoj de Eŭropo
Kategorie:Tale van Mosambiek	Kategorio:Lingvoj de Mozambiko
Kategorie:Petroleumprodukte	Kategorio:Naftoproduktoj
Kategorie:Groente	Kategorio:Legomoj
Kategorie:Suiwelprodukte	Kategorio:Laktaĵoj
Kategorie:Sweedse rolprentregisseurs	Kategorio:Svedaj reĝisoroj
Kategorie:Vlinders	Kategorio:Papilioj
Kategorie:Sowjet-rolprentregisseurs	Kategorio:Sovetiaj reĝisoroj
Kategorie:Sokkerafrigters	Kategorio:Trejnistoj de futbalo
Kategorie:Hoogduitse tale	Kategorio:Altgermana lingvaro
Kategorie:Afrigters	Kategorio:Trejnistoj
Kategorie:Suid-Slawiese tale	Kategorio:Sudslava lingvaro
Kategorie:Tale van Suriname	Kategorio:Lingvoj de Surinamo
Kategorie:Ernstig bedreigde tale	Kategorio:Endanĝeraj lingvoj
Kategorie:Woordeboeke	Kategorio:Vortaroj
Kategorie:Politieke partye in Rusland	Kategorio:Politikaj partioj de Rusio
Kategorie:Politieke partye in die Verenigde State van Amerika	Kategorio:Politikaj partioj de Usono
Kategorie:Politieke partye in die Verenigde Koninkryk	Kategorio:Politikaj partioj de Britio
Kategorie:Manchester	Kategorio:Manĉestro
Kategorie:Deense monarge	Kategorio:Danaj reĝoj
Kategorie:Koninklike wonings in die Verenigde Koninkryk	Kategorio:Reĝaj rezidejoj en Britio
Kategorie:Polimere	Kategorio:Polimeroj
Kategorie:Nuwe Testament	Kategorio:Nova testamento
Kategorie:Ou Testament	Kategorio:Malnova Testamento
Kategorie:Museums	Kategorio:Muzeoj
Kategorie:Lineêre algebra	Kategorio:Lineara algebro
Kategorie:Gifstowwe	Kategorio:Venenoj
Kategorie:Karnivoriese plante	Kategorio:Karnomanĝaj plantoj
Kategorie:Bewaringsgebiede	Kategorio:Naturprotektejoj
Kategorie:Kernfisika	Kategorio:Nuklea fiziko
Kategorie:Deeltjiefisika	Kategorio:Partikla fiziko
Kategorie:Astrofisika	Kategorio:Astrofiziko
Kategorie:Nasionale sokkerspanne	Kategorio:Naciaj teamoj de futbalo
Kategorie:Rampe	Kategorio:Katastrofoj
Kategorie:Keëlsnitte	Kategorio:Konikoj
Kategorie:Dramarolprente	Kategorio:Dramaj filmoj
Kategorie:Amerikaanse televisiereekse	Kategorio:Usonaj televidaj serioj
Kategorie:Nieu-Seelandse rolprente	Kategorio:Novzelandaj filmoj
Kategorie:Franse rolprente	Kategorio:Francaj filmoj
Kategorie:Romantiese rolprente	Kategorio:Romancaj filmoj
Kategorie:Duitse rolprente	Kategorio:Germanaj filmoj
Kategorie:Suid-Afrikaanse rolprente	Kategorio:Sudafrikaj filmoj
Kategorie:Ruimtevaart	Kategorio:Kosmoflugo
Kategorie:Japannees	Kategorio:Japana lingvo
Kategorie:Formele tale	Kategorio:Formalaj lingvoj
Kategorie:Geskiedkundige linguistiek	Kategorio:Historia lingvoscienco
Kategorie:Latyn	Kategorio:Latina lingvo
Kategorie:Arabies	Kategorio:Araba lingvo
Kategorie:Duits	Kategorio:Germana lingvo
Kategorie:Portugees	Kategorio:Portugala lingvo
Kategorie:Tale van Europa	Kategorio:Lingvoj de Eŭropo
Kategorie:Tale van Chili	Kategorio:Lingvoj de Ĉilio
Kategorie:Tale van Turkye	Kategorio:Lingvoj de Turkio
Kategorie:Tale van Botswana	Kategorio:Lingvoj de Bocvano
Kategorie:Tale van Finland	Kategorio:Lingvoj de Finnlando
Kategorie:Tale van Frankryk	Kategorio:Lingvoj de Francio
Kategorie:Tale van Rusland	Kategorio:Lingvoj de Rusio
Kategorie:Tale van Pakistan	Kategorio:Lingvoj de Pakistano
Kategorie:Tale van Italië	Kategorio:Lingvoj de Italio
Kategorie:Tale van Indië	Kategorio:Lingvoj de Barato
Kategorie:Tale van die Verenigde State van Amerika	Kategorio:Lingvoj de Usono
Kategorie:Tale van Luxemburg (land)	Kategorio:Lingvoj de Luksemburgo
Kategorie:Tale van Meksiko	Kategorio:Lingvoj de Meksiko
Kategorie:Russies	Kategorio:Rusa lingvo
Kategorie:Tale van Kanada	Kategorio:Lingvoj de Kanado
Kategorie:Gebiede van Afrika	Kategorio:Regionoj de Afriko
Kategorie:Gebiede van Europa	Kategorio:Regionoj en Eŭropo
Kategorie:Gebiede van Asië	Kategorio:Regionoj en Azio
Kategorie:Periodieke tabel groep	Kategorio:Grupoj de la perioda tabelo
Kategorie:Geografie van Noord-Amerika	Kategorio:Geografio de Nordameriko
Kategorie:Geografie van Oseanië	Kategorio:Geografio de Oceanio
Kategorie:Geografie volgens kontinente	Kategorio:Geografio laŭ kontinentoj
Kategorie:Klimatologie	Kategorio:Klimatologio
Kategorie:Geografie van Antarktika	Kategorio:Geografio de Antarkto
Kategorie:Geografie van Asië	Kategorio:Geografio de Azio
Kategorie:Berge van Suid-Amerika	Kategorio:Montoj en Sudameriko
Kategorie:Berge van Noord-Amerika	Kategorio:Montoj en Nordameriko
Kategorie:Berge van Asië	Kategorio:Montoj en Azio
Kategorie:Berge van Afrika	Kategorio:Montoj en Afriko
Kategorie:Berge van die Volksrepubliek van Sjina	Kategorio:Montoj en Ĉinio
Kategorie:Berge van Meksiko	Kategorio:Montoj en Meksiko
Kategorie:Berge van Frankryk	Kategorio:Montoj en Francio
Kategorie:Berge van Oseanië	Kategorio:Montoj en Oceanio
Kategorie:Romeinse provinsies	Kategorio:Romiaj provincoj
Kategorie:Wêrelderfenisgebiede in Afrika	Kategorio:Mondaj heredaĵoj en Afriko
Kategorie:Wêrelderfenisgebiede in Australië	Kategorio:Mondaj heredaĵoj en Aŭstralio
Kategorie:Wêrelderfenisgebiede in Japan	Kategorio:Mondaj heredaĵoj en Japanio
Kategorie:Wêrelderfenisgebiede in Oostenryk	Kategorio:Mondaj heredaĵoj en Aŭstrio
Kategorie:Wêrelderfenisgebiede in Spanje	Kategorio:Mondaj heredaĵoj en Hispanio
Kategorie:Wêrelderfenisgebiede in Frankryk	Kategorio:Mondaj heredaĵoj en Francio
Kategorie:Wêrelderfenisgebiede in Egipte	Kategorio:Mondaj heredaĵoj en Egiptio
Kategorie:Wêrelderfenisgebiede in Duitsland	Kategorio:Mondaj heredaĵoj en Germanio
Kategorie:Besoedeling	Kategorio:Poluado
Kategorie:Wêrelderfenisgebiede in Pole	Kategorio:Mondaj heredaĵoj en Pollando
Kategorie:Aardrykskundige reekssjablone	Kategorio:Navigilo:Geografio
Kategorie:Paleosoïkum	Kategorio:Paleozoiko
Kategorie:Mesosoïkum	Kategorio:Mezozoiko
Kategorie:Kainosoïkum	Kategorio:Kenozoiko
Kategorie:Oseane	Kategorio:Oceanoj
Kategorie:Weekdiere	Kategorio:Moluskoj
Kategorie:Moskou	Kategorio:Moskvo
Kategorie:Moskees	Kategorio:Moskeoj
Kategorie:Internasionale standaarde	Kategorio:Internaciaj normoj
Kategorie:Moskees in Turkye	Kategorio:Moskeoj en Turkio
Kategorie:Antropologie	Kategorio:Antropologio
Kategorie:Mazda	Kategorio:Mazda
Kategorie:Dimensie	Kategorio:Dimensio
Kategorie:Milaan	Kategorio:Milano
Kategorie:NouCommons	Kategorio:Nun en Komunejo
Kategorie:Biskoppe	Kategorio:Episkopoj
Kategorie:Heraldiek	Kategorio:Heraldiko
Kategorie:Perde	Kategorio:Ĉevaloj
Kategorie:Militêre range	Kategorio:Soldataj rangoj
Kategorie:Antibiotikums	Kategorio:Antibiotikoj
Kategorie:Gibraltar	Kategorio:Ĝibraltaro
Kategorie:Gimnastiek	Kategorio:Gimnastiko
Kategorie:Kameelperde	Kategorio:Ĝirafedoj
Kategorie:Kryt	Kategorio:Kretaceo
Kategorie:Jura	Kategorio:Ĵuraso
Kategorie:Veldslae	Kategorio:Bataloj
Kategorie:Eukariote	Kategorio:Eŭkariotoj
Kategorie:Formule Een	Kategorio:Formulo Unu
Kategorie:Seksuele oriëntasie	Kategorio:Seksa orientiĝo
Kategorie:Skotse uitvinders	Kategorio:Skotaj inventistoj
Kategorie:Immuunstelsel	Kategorio:Imuna sistemo
Kategorie:Koördinatestelsels	Kategorio:Koordinataj sistemoj
Kategorie:Bedryfstelsels	Kategorio:Operaciumoj
Kategorie:Voortplantingstelsel	Kategorio:Reprodukta sistemo
Kategorie:Getallestelsels	Kategorio:Nombrosistemoj
Kategorie:Skelet	Kategorio:Skeleta sistemo
Kategorie:Karnataka	Kategorio:Karnatako
Kategorie:Deelstate van Meksiko	Kategorio:Provincoj de Meksiko
Kategorie:Queensland	Kategorio:Kvinslando
Kategorie:Deelstate van Oostenryk	Kategorio:Federaciaj landoj de Aŭstrio
Kategorie:Saskatchewan	Kategorio:Saskaĉevano
Kategorie:Sleeswyk-Holstein	Kategorio:Ŝlesvigo-Holstinio
Kategorie:Tamil Nadu	Kategorio:Tamilnado
Kategorie:Burgenland	Kategorio:Burgenlando
Kategorie:Stiermarke	Kategorio:Stirio
Kategorie:Victoria (Australië)	Kategorio:Viktorio (Aŭstralio)
Kategorie:Sikkim	Kategorio:Sikimo
Kategorie:Voormalige lande in Asië	Kategorio:Pereintaj ŝtatoj de Azio
Kategorie:Harjana	Kategorio:Harjano
Kategorie:Opper-Oostenryk	Kategorio:Supra Aŭstrio
Kategorie:Oetarpradesj	Kategorio:Utar-Pradeŝo
Kategorie:Kalifate	Kategorio:Kalifujoj
Kategorie:Wes-Bengale	Kategorio:Okcident-Bengalo
Kategorie:Mecklenburg-Voorpommere	Kategorio:Meklenburgo-Antaŭpomerio
Kategorie:State van Australië	Kategorio:Aŭstraliaj ŝtatoj kaj teritorioj
Kategorie:Hesse	Kategorio:Hesio
Kategorie:Provinsies en gebiede van Kanada	Kategorio:Kanadaj provincoj
Kategorie:Rolprentpryse	Kategorio:Kino-premioj
Kategorie:Oscars	Kategorio:Akademia Premio
Kategorie:Golden Globes	Kategorio:Premio Ora Globo
Kategorie:Huis van Tudor	Kategorio:Tudoroj
Kategorie:Huis van Stuart	Kategorio:Stuartoj
Kategorie:Dinastieë van Antieke Egipte	Kategorio:Egiptaj dinastioj
Kategorie:Huis van Plantagenêt	Kategorio:Plantaĝenetoj
Kategorie:Huis van Habsburg	Kategorio:Habsburgo
Kategorie:Inkomste	Kategorio:Enspezo
Kategorie:Londen	Kategorio:Londono
Kategorie:Kraaiagtiges	Kategorio:Korvedoj
Kategorie:Luislange	Kategorio:Pitonedoj
Kategorie:Visvangers	Kategorio:Alcedinedoj
Kategorie:Koekoeke	Kategorio:Kukoledoj
Kategorie:Duiwe	Kategorio:Kolomboformaj
Kategorie:Spreeus	Kategorio:Sturnedoj
Kategorie:Hondagtiges	Kategorio:Kanisedoj
Kategorie:Beesagtiges	Kategorio:Bovenoj
Kategorie:Hondaapagtiges	Kategorio:Cerkopitekedoj
Kategorie:Marteragtiges	Kategorio:Musteledoj
Kategorie:Orkeste	Kategorio:Orkestroj
Kategorie:Fantasie	Kategorio:Fantasto
Kategorie:Skoeisel	Kategorio:Piedvesto
Sjabloon:Broeikas	Ŝablono:Inkubejo
Kategorie:Paleise	Kategorio:Palacoj
Kategorie:Kultuur in Frankryk	Kategorio:Kulturo de Francio
Kategorie:Kultuur in Italië	Kategorio:Kulturo de Italio
Kategorie:Kultuur in Rusland	Kategorio:Kulturo de Rusio
Kategorie:Internetkultuur	Kategorio:Interreta kulturo
Kategorie:Datum	Kategorio:Almanako
Kategorie:Christelike herdenkings	Kategorio:Pasko
Kategorie:Boumateriale	Kategorio:Konstrumaterialoj
Kategorie:Wikimediaprojekte	Kategorio:Vikimedio
Kategorie:Nedersettings in New York	Kategorio:Urboj de Nov-Jorkio
Kategorie:Virologie	Kategorio:Virusologio
Kategorie:Radio	Kategorio:Radio
Kategorie:Mineralogie	Kategorio:Mineralogio
Kategorie:Evolusie	Kategorio:Evoluo
Kategorie:Wiesbaden	Kategorio:Wiesbaden
Kategorie:Chemiese ingenieurswese	Kategorio:Kemia inĝenierarto
Kategorie:Sjirurgie	Kategorio:Kirurgio
Kategorie:Djainisme	Kategorio:Ĝajnismo
Kategorie:Zoroastrisme	Kategorio:Zaratuŝtrismo
Kategorie:Amerikaanse kunstenaars	Kategorio:Usonaj artistoj
Kategorie:Rolprentmaatskappye	Kategorio:Kinaj firmaoj
Kategorie:Radiostasies	Kategorio:Radiostacioj
Kategorie:Universiteite in Italië	Kategorio:Universitatoj de Italio
Kategorie:Wiskundige vergelykings	Kategorio:Ekvacioj
Kategorie:Chemiese eienskappe	Kategorio:Kemiaj proprecoj
Kategorie:Fisiese oseanografie	Kategorio:Fizika oceanografio
Kategorie:Tuine	Kategorio:Ĝardenoj
Kategorie:Akoestiek	Kategorio:Akustiko
Kategorie:Brûe in die Verenigde State	Kategorio:Pontoj en Usono
Sjabloon:ESP	Ŝablono:ESP
Kategorie:Meteoroïdes	Kategorio:Meteoroidoj
Kategorie:Sosialisme	Kategorio:Socialismo
Kategorie:Nasionale simbole van Thailand	Kategorio:Naciaj simboloj de Tajlando
Kategorie:Nasionale simbole van die Verenigde State van Amerika	Kategorio:Naciaj simboloj de Usono
Kategorie:Onewehoewiges	Kategorio:Neparhufuloj
Kategorie:Diere	Kategorio:Bestoj
Kategorie:Dierelewe van Europa	Kategorio:Faŭno de Eŭropo
Kategorie:Buideldiere	Kategorio:Marsupiuloj
Kategorie:Hanse	Kategorio:Hanso
Kategorie:Fonetiek	Kategorio:Fonetiko
Kategorie:Lugrederye	Kategorio:Flugkompanioj
Kategorie:Menseregte	Kategorio:Homaj rajtoj
