Afrika	Afriko
Gerald Bull	Gerald Bull
Cornelis Drebbel	Cornelis Drebbel
Ben Hogan	Ben Hogan
Alexandre Mojaïski	Aleksandr Moĵajskij
Patrice Chéreau	Patrice Chéreau
David Edward Hughes	David E. Hughes
Robert Stirling	Robert Stirling
William Congreve	William Congreve (dramisto)
Meillerie	Meillerie
Péter Bacsó	Péter Bacsó
Fontaine-au-Pire	Fontaine-au-Pire
9503 Agrawain (2180 T-2)	9503 Agrawain
Jurica Buljat	Jurica Buljat
Listrac-Médoc	Listrac-Médoc
Rúben Amorim	Ruben Amorim
Eliyahu M. Goldratt	Eliyahu M. Goldratt
Jardim de Piranhas	Jardim de Piranhas
8849 Brighton (1990 VZ4)	8849 Brighton
Félix Máriássy	Félix Máriássy
Viktor Kozine	Victor Kozin
El Cajon, Kalifornia	El Cajon
6157 Prey (1991 RX2)	6157 Prey
Alvinópolis	Alvinópolis
Pembroke Pines, Florida	Pembroke Pines
Le Palais-sur-Vienne	Le Palais-sur-Vienne
Avaí	Avaí (São Paulo)
Georginio Wijnaldum	Georginio Wijnaldum
Pinhal de São Bento	Pinhal de São Bento
Escondido, Kalifornia	Escondido
Jonathan de Guzmán	Jonathan de Guzmán
Raipur, Chhattisgarh	Rajpuro
Estherville, Iowa	Estherville (Iovao)
Saint-Vaast-en-Cambrésis	Saint-Vaast-en-Cambrésis
Serrana	Serrana
Guaraqueçaba	Guaraqueçaba
Santa Rita do Itueto	Santa Rita do Itueto
Robert Hossein	Robert Hossein
Medianeira	Medianeira
Frederico Westphalen	Frederico Westphalen
Ibituruna	Ibituruna
La Bassée	La Bassée
8025 Forrestpeterson (1991 FB4)	8025 Forrestpeterson
Santo Antônio do Caiuá	Santo Antônio do Caiuá
Américo Brasiliense	Américo Brasiliense
Quillan	Quillan
Épargnes	Épargnes
Almaluez	Almaluez
Poá	Poá
NGC 6823	NGC 6823
Champagnac-la-Noaille	Champagnac-la-Noaille
Bellechassagne	Bellechassagne
Confolent-Port-Dieu	Confolent-Port-Dieu
Combressol	Combressol
NGC 5195	NGC 5195
Semih Şentürk	Semih Şentürk
Giovannino Guareschi	Giovannino Guareschi
4657 Lopez (1979 SU9)	4657 Lopez
Itaú	Itaú
Arrènes	Arrènes
Santa Maria do Herval	Santa Maria do Herval
Nikon (patriarche de Moscou)	Nikono
Oliver Lodge	Oliver Lodge
Ambazac	Ambazac
Vakhtang Kikabidze	Vaĥtang Kikabidze
Saint-Vivien-de-Médoc	Saint-Vivien-de-Médoc
Kevin Warwick	Kevin Warwick
Sansan	Sansan
Allarmont	Allarmont
Hourtin	Hourtin
Luis García Berlanga	Luis García Berlanga
Crupies	Crupies
Uberaba	Uberaba
Bézaudun-sur-Bîne	Bézaudun-sur-Bîne
Jan Troell	Jan Troell
Fernando Trueba	Fernando Trueba
2095 Parsifal (6036 P-L)	2095 Parsifalo
Beaufort-sur-Gervanne	Beaufort-sur-Gervanne
Rochechouart	Rochechouart (Haute-Vienne)
Langeais	Langeais
Camaret-sur-Mer	Camaret-sur-Mer
2416 Sharonov (1979 OF13)	2416 Sharonov
Leopoldo de Bulhões	Leopoldo de Bulhões
Mirante do Paranapanema	Mirante do Paranapanema
Assis Chateaubriand (Paraná)	Assis Chateaubriand (Paranao)
Canitar	Canitar
Ottó Bláthy	Ottó Bláthy
Ramousies	Ramousies
Bouvières	Bouvières
Rudolf Kalman	Rudolf Emil Kálmán
Claes Adelsköld	Claes A. Adelsköld
Santa Maria do Suaçuí	Santa Maria do Suaçuí
São Borja	São Borja
Castanet-le-Haut	Castanet-le-Haut
Coivert	Coivert
Fiitatry ny isam-ponina	Loĝantarkresko
Géza von Radványi	Géza Radványi
Lábrea	Lábrea
1963 Bezovec (1975 CB)	1963 Bezovec
Malibu, Kalifornia	Malibu
Centenário (Rio Grande do Sul)	Centenário (Suda Rio-Grando)
Centennial, Colorado	Centennial
6526 Matogawa (1992 TY)	6526 Matogawa
Dombasle-sur-Meurthe	Dombasle-sur-Meurthe
Campo Bom	Campo Bom
Blackfeet	Nigrapieduloj
790 Pretoria (1912 NW)	790 Pretorio
Getulina	Getulina
Porto do Mangue	Porto do Mangue
Allas-Champagne	Allas-Champagne
Jean-Charles Alphand	Jean-Charles Alphand
Plogoff	Plogoff
Šarūnas Bartas	Šarūnas Bartas
Hondschoote	Hondschoote
Bray-Dunes	Bray-Dunes
Telêmaco Borba	Telêmaco Borba
Porto Rico	Porto Rico
NGC 87	NGC 87
Ștefan Kovács	István Kovács (futbaltrejnisto)
Agudos do Sul	Agudos do Sul
Agustín Orión	Agustín Orión
Carrières-sur-Seine	Carrières-sur-Seine
Gyula Maár	Gyula Maár
Pingdingshan	Pingdingŝano
Xinxiang	Sinsjan
Jiaozuo	Ĝjaoĝuo
Aiglepierre	Aiglepierre
Puyang	Pujang
Xuchang	Suĉang
Guararema	Guararema
Xinyang	Sinjan
Ajuricaba	Ajuricaba
John Wright	John Wright
Ocean Shores, Washington	Ocean Shores (Vaŝingtonio)
Mellecey	Mellecey
Barra Longa	Barra Longa
NGC 2787	NGC 2787
Potelle	Potelle
Mars	Mars
Saint-Hilaire-les-Places	Saint-Hilaire-les-Places
Raillencourt-Sainte-Olle	Raillencourt-Sainte-Olle
Cousolre	Cousolre
Beaumont-en-Cambrésis	Beaumont-en-Cambrésis
Goiás (città)	Goiás (Gojaso)
Ambatolampy	Ambatolampy
2401 Aehlita (1975 VM2)	2401 Aehlita
Senador Georgino Avelino	Senador Georgino Avelino
Réaux, Charente-Maritime	Réaux
Roberto Carlos da Silva	Roberto Carlos da Silva
Sangli	Sangli
Passabém	Passabém
Lisitry ny zavatra madinidinika 9001-10000	Listo de asteroidoj (9001–10000)
Barão de Antonina	Barão de Antonina
Ladainha	Ladainha
Porto Xavier	Porto Xavier
Dearborn, Michigan	Dearborn (Miĉigano)
Médis	Médis
Sarandi (Rio Grande do Sul)	Sarandi (Suda Rio-Grando)
6880 Hayamiyu (1994 TG15)	6880 Hayamiyu
Promissão	Promissão
Saint-Georges-du-Bois, Charente-Maritime	Saint-Georges-du-Bois (Charente-Maritime)
Ferenc András	Ferenc András
Serra Azul de Minas	Serra Azul de Minas
Andrew Grove	Andrew Grove
Gerardo Vera	Gerardo Vera
Lucas Biglia	Lucas Biglia
Bob Scott	Robert Scott (apartigilo)
Altin Lala	Altin Lala
Josip Belušić	Josip Belušić
Matthias Menck	Matthias Menck
Nana Dzhordzhadze	Nana Ĝorĝadze
Andrzej Jakimowski	Andrzej Jakimowski
Alto Horizonte	Alto Horizonte
Alto Jequitibá	Alto Jequitibá
Alto Paraíso de Goiás	Alto Paraíso de Goiás
Hasse Ekman	Hasse Ekman
Victor Vicas	Victor Vicas
Modibo Sidibé	Modibo Sidibé
Alain Chabat	Alain Chabat
Władysław Pasikowski	Władysław Pasikowski
Alvin Ailey	Alvin Ailey
Alvorada (Rio Grande do Sul)	Alvorada (Suda Rio-Grando)
Papa Francisco	Francisko (papo)
Roger Avary	Roger Avary
Andrzej Szczypiorski	Andrzej Szczypiorski
Edward A. Murphy Jr.	Edward Aloysius Murphy
Burt Rutan	Burt Rutan
Vittel	Vittel
Curemonte	Curemonte
Davignac	Davignac
Darnets	Darnets
Molesme	Molesme
Judit Elek	Judit Elek
Waldemar Krzystek	Waldemar Krzystek
Mauriac, Cantal	Mauriac (Cantal)
Alfred Vail	Alfred Vail
Alejandro Sabella	Alejandro Sabella
Ville-d'Avray	Ville-d'Avray
Julio Cobos	Julio Cobos
Ambatondrazaka	Ambatondrazaka
Ambilobe	Ambilobe
Montceau-les-Mines	Montceau-les-Mines
Bezonvaux	Bezonvaux
Fernando Luiz Rosa	Fernando Luiz Roza
Aparecida de Goiânia	Aparecida de Goiânia
Hastinapur	Hastinapuro
Vendays-Montalivet	Vendays-Montalivet
Bokin'i Mormona	Libro de Mormon
Ulhasnagar	Ulhasnagar
Louhans	Louhans
Barueri	Barueri
Paule Baillargeon	Paule Baillargeon
Governador Valadares	Governador Valadares
Clermont (Oise)	Clermont (Oise)
Lakewood, Colorado	Lakewood (Koloradio)
Émile Mayrisch	Emil Mayrisch
Furough Farrokhzad	Forug Farroĥ-Zad
Tatyana Lioznova	Tatjana Lioznova
Arcueil	Arcueil
Mirepoix, Ariège	Mirepoix (Ariège)
Nontron	Nontron
Americano do Brasil	Americano do Brasil
Dany Boon	Dany Boon
Chambonchard	Chambonchard
Dourlers	Dourlers
Feyt	Feyt
Talais	Talais
Couffy-sur-Sarsonne	Couffy-sur-Sarsonne
Chamborand	Chamborand
Lus-la-Croix-Haute	Lus-la-Croix-Haute
Iwuy	Iwuy
La Chapelle-Saint-Géraud	La Chapelle-Saint-Géraud
Beaurieux, Nord	Beaurieux (Nord)
Christopher Cockerell	Christopher Cockerell
Helena Norberg-Hodge	Helena Norberg-Hodge
Fons Rademakers	Fons Rademakers
Montoison	Montoison
Claude Zidi	Claude Zidi
Larrey, Côte-d'Or	Larrey
Breuilaufa	Breuilaufa
Ceyroux	Ceyroux
Rambervillers	Rambervillers
Armen Djigarkhanian	Armen Dĵigarĥanjan
Archiac	Archiac
Nouziers	Nouziers
Ernst Alexanderson	Ernst Frederik Werner Alexanderson
William Sturgeon	William Sturgeon
Philippe Claudel	Philippe Claudel
Ancemont	Ancemont
Carcans	Carcans
Amorinópolis	Amorinópolis
Beaumont-en-Verdunois	Beaumont-en-Verdunois
Sainte-Maure-de-Touraine	Sainte-Maure-de-Touraine
Vensac	Vensac
Cressat	Cressat
Mornans	Mornans
Félines-sur-Rimandoule	Félines-sur-Rimandoule
Caudry	Caudry
Cosne-Cours-sur-Loire	Cosne-Cours-sur-Loire
Roquefort-sur-Soulzon	Roquefort-sur-Soulzon
Nogent-sur-Seine	Nogent-sur-Seine
Château-Renault	Château-Renault
Soulac-sur-Mer	Soulac-sur-Mer
Conceição das Pedras	Conceição das Pedras
Vicq-sur-Breuilh	Vicq-sur-Breuilh
Seranam-piaramanidina Tan Son Nhat	Flughaveno Tan Son Nhat
São José dos Pinhais	São José dos Pinhais
Ferenc Puskás	Ferenc Puskás (futbalisto)
Paris Saint-Germain Football Club	Paris SG
Planoise	Planoise Châteaufarine
Steve Wozniak	Steve Wozniak
Isadora Duncan	Isadora Duncan
Aliud	Aliud
Anacortes, Washington	Anacortes (Vaŝingtonio)
Marco van Basten	Marco van Basten
Baraona	Baraona
Muhammad Iqbal	Muhammad Ikbal
Kaominina any Frantsa	Komunumo (Francio)
Andrew Carnegie	Andrew Carnegie
Anais, Charente-Maritime	Anais (Charente-Maritime)
Tantara Voajanahary	Natura historio
Analamanga	Analamanga
Medinaceli	Medinaceli
Luc Besson	Luc Besson
Burgo de Osma-Ciudad de Osma	Burgo de Osma
Ann Arbor, Michigan	Ann Arbor (Miĉigano)
Pasadena, Kalifornia	Pasadena (Kalifornio)
Key West, Florida	Key West
Aurangzeb	Aŭrangzebo
Glendale, Kalifornia	Glendale (Kalifornio)
Suellacabras	Suellacabras
Yanguas	Yanguas
Ulugh Beg	Ulugbek
Humayun	Humajun
Cedar Rapids, Iowa	Cedar Rapids
Evansville, Indiana	Evansville
Kansas City, Kansas	Kansasurbo (Kansaso)
Mountain View, Kalifornia	Mountain View (Kalifornio)
Pomona, Kalifornia	Pomona (Kalifornio)
South Bend, Indiana	South Bend
Compton, Kalifornia	Compton (Kalifornio)
Minot, North Dakota	Minot (Norda Dakoto)
NGC 1300	NGC 1300
Sculptor Galaxy	NGC 253
NGC 1672	NGC 1672
NGC 4414	NGC 4414
Centaurus A	NGC 5128
Monterey, Kalifornia	Monterey
San Esteban de Gormaz	San Esteban de Gormaz
Iowa City, Iowa	Iowa City (Iovao)
Gainesville, Florida	Gainesville (Florido)
Ontario, Kalifornia	Ontario (Kalifornio)
Oceanside, Kalifornia	Oceanside (Kalifornio)
Palmdale, Kalifornia	Palmdale
Downey, Kalifornia	Downey (Kalifornio)
Torrance, Kalifornia	Torrance
Faritanin' Antananarivo	Antananarivo (provinco)
NGC 3109	NGC 3109
Andaraí	Andaraí
NGC 185	NGC 185
NGC 891	NGC 891
Bloomington, Indiana	Bloomington
Ventura, Kalifornia	Ventura
Flint, Michigan	Flint
NGC 300	NGC 300
NGC 3628	NGC 3628
Biloxi, Mississippi	Biloxi
Fort Collins, Colorado	Fort Collins
Alameda, Kalifornia	Alameda (Kalifornio)
Carlsbad, Kalifornia	Carlsbad (Kalifornio)
Hayward, Kalifornia	Hayward (Kalifornio)
Fontana, Kalifornia	Fontana (Kalifornio)
Santa Clarita, Kalifornia	Santa Clarita
Roseville, Kalifornia	Roseville (Kalifornio)
Orange, Kalifornia	Orange (Kalifornio)
Andilly, Charente-Maritime	Andilly (Charente-Maritime)
Tanàna any Madagasikara	Listo de urboj de Madagaskaro
Coignières	Coignières
NGC 2403	NGC 2403
Lisitry ny Miliaridera arakin’ny Forbes	Listo de miliarduloj
NGC 1097	NGC 1097
NGC 147	NGC 147
NGC 1512	NGC 1512
NGC 2683	NGC 2683
NGC 1365	NGC 1365
Chaville	Chaville
Carson, Kalifornia	Carson (Kalifornio)
Corona, Kalifornia	Corona
Lancaster, Kalifornia	Lancaster (Kalifornio)
Norwalk, Kalifornia	Norwalk (Kalifornio)
Fullerton, Kalifornia	Fullerton (Kalifornio)
West Covina, Kalifornia	Okcidenta Covina
Victorville, Kalifornia	Victorville
Antioch, Kalifornia	Antioch (Kalifornio)
Rancho Cucamonga, Kalifornia	Rancho Cucamonga
Visalia, Kalifornia	Visalia (Kalifornio)
Richmond, Kalifornia	Richmond (Kalifornio)
Méasnes	Méasnes
Jau-Dignac-et-Loirac	Jau-Dignac-et-Loirac
Saint-Laurent-de-la-Cabrerisse	Saint-Laurent-de-la-Cabrerisse
NGC 1316	NGC 1316
NGC 1313	NGC 1313
Anor	Anor
NGC 89	NGC 89
NGC 1260	NGC 1260
Idaho Falls, Idaho	Idaho Falls
Xianyang	Ŝjanjango
NGC 1275	NGC 1275
NGC 1409	NGC 1409
Thiaucourt-Regniéville	Thiaucourt-Regniéville
Sam Walton	Sam Walton
Andreas Kieling	Andreas Kieling
Hautmont	Hautmont
Emeryville, Kalifornia	Emeryville (Kalifornio)
Costa Mesa, Kalifornia	Costa Mesa
Ilam, Iran	Ilamo
Overland Park, Kansas	Overland Park
NGC 1569	NGC 1569
Mirande	Mirande
Tournus	Tournus
Marennes, Charente-Maritime	Marennes (Charente-Maritime)
Guérande	Guérande
NGC 6240	NGC 6240
Andrelândia	Andrelândia
Chris Pratt	Chris Pratt
Herman van Veen	Herman van Veen
Paranaguá	Paranaguá
Franca (San Paolo)	Franca (urbo)
Ayen	Ayen
Bourgueil	Bourgueil
Lacanau	Lacanau
Feurs	Feurs
Vouvray	Vouvray
Morro Redondo	Morro Redondo
Alfréd Deésy	Alfréd Deésy
William Conrad	William Conrad
NGC 4631	NGC 4631
NGC 1566	NGC 1566
Mission Viejo, Kalifornia	Mission Viejo
NGC 925	NGC 925
Martinez, Kalifornia	Martinez (Kalifornio)
João Câmara	João Câmara
NGC 1427A	NGC 1427A
Nantiat	Nantiat
Cansanção	Cansanção
Cambira	Cambira
Itapecerica	Itapecerica
Pontalina	Pontalina
Itaeté	Itaeté
2984 Chaucer (1981 YD)	2984 Chaucer
Arroio do Padre	Arroio do Padre
Monte Castelo (San Paolo)	Monte Castelo (São Paulo)
Itamarati de Minas	Itamarati de Minas
Palestina (Alagoas)	Palestina (Alagoaso)
Harrisonburg, Virginia	Harisonburg
Santa Inês (Bahia)	Santa Inês (Bahio)
Cañamaque	Cañamaque
Aurelino Leal	Aurelino Leal
Alambari	Alambari
Wenceslas Cobergher	Wenceslas Cobergher
Rio Pardo	Rio Pardo (Suda Rio-Grande)
Le Chay	Le Chay
Andrzej Munk	Andrzej Munk
Yan'an	Janan
Péter Gothár	Péter Gothár
András Jeles	András Jeles
Rétaud	Rétaud
Tiros	Tiros
Henri Royce	Henry Royce
Navaleno	Navaleno
Elem Klimov	Elem Klimov
9276 (1980 RB8)	9276 Timgrove
Folles	Folles
Uarini	Uarini
2767 Takenouchi (1967 UM)	2767 Takenouchi
Nova Esperança do Sudoeste	Nova Esperança do Sudoeste
Biritiba-Mirim	Biritibamirim
Salvador do Sul	Salvador do Sul
Orizona	Orizona
Saint-Junien-les-Combes	Saint-Junien-les-Combes
André F. Heller	André Heller
Champagnac, Charente-Maritime	Champagnac (Charente-Maritime)
NGC 7814	NGC 7814
Joseph Petzval	Jozefo Petzval
Nova Esperança do Sul	Nova Esperança do Sul
Feira Grande	Feira Grande
La Chapelle-Launay	La Chapelle-Launay
Anneux	Anneux
Messias Targino	Messias Targino
Eyjeaux	Eyjeaux
Macedônia	Macedônia (São Paulo)
Virmond	Virmond
Santo Antônio do Aventureiro	Santo Antônio do Aventureiro
Yoshiro Nakamatsu	Nakamatsu Yoshiro
Martinho Campos	Martinho Campos
Paraisópolis	Paraisópolis
Severiano de Almeida	Severiano de Almeida
André Waterkeyn	André Waterkeyn
André da Rocha	André da Rocha
Parisi (Brazila)	Parisi
Palmelo	Palmelo
Sinimbu	Sinimbu
Arthenac	Arthenac
NGC 2371	NGC 2371
Ecatzingo	Ecatzingo
Pontcharraud	Pontcharraud
Presidente Prudente	Presidente Prudente
Passo Fundo	Passo Fundo
7009 Hume (1987 QU1)	7009 Hume
František Křižík	František Křižík
Lagoa Nova	Lagoa Nova
Santana de Parnaíba	Santana de Parnaíba
Nova Canaã Paulista	Nova Canaã Paulista
Ipupiara	Ipupiara
Itabirito	Itabirito
Itaberaí	Itaberaí
Fianarantsoa	Fianarantsoa
Fondettes	Fondettes
Catanduvas (Paraná)	Catanduvas (Paranao)
Eugène Belgrand	Eugène Belgrand
Ronaldo Luis Nazário de Lima	Ronaldo
Sámuel Mikoviny	Sámuel Mikoviny
Salesches	Salesches
NGC 4945	NGC 4945
Saint-Waast	Saint-Waast
Três Palmeiras	Três Palmeiras
5438 Lorre (1990 QJ)	5438 Lorre
Viktor Gertler	Viktor Gertler
Autichamp	Autichamp
10039 Keet Seel (1984 LK)	10039 Keet Seel
Agudelle	Agudelle
Tonatico	Tonatico
3507 Vilas (1982 UX)	3507 Vilas
Étrœungt	Étrœungt
Magdalena Łazarkiewicz	Magdalena Łazarkiewicz
Mézières-sur-Issoire	Mézières-sur-Issoire
Hestrud	Hestrud
Senador Salgado Filho	Senador Salgado Filho
Pierre Granier-Deferre	Pierre Granier-Deferre
Dirce Reis	Dirce Reis
Lagoa de Velhos	Lagoa de Velhos
Neuvilly	Neuvilly
Sam Green	Sam Green
Ohain, Nord	Ohain (Nord)
Farroupilha	Farroupilha
Hohhot	Hoĥoto
Gommegnies	Gommegnies
Fartura	Fartura
George FitzGerald	George FitzGerald
Anton Mussert	Anton Mussert
Poço das Antas	Poço das Antas
Preux-au-Sart	Preux-au-Sart
Franciszek Rychnowski	Franciszek Rychnowski
Grika	Grekoj
São Romão	São Romão (Minas Gerais)
Saint-Martin-sur-Écaillon	Saint-Martin-sur-Écaillon
Ivar Formo	Ivar Formo
Anglemont	Anglemont
David Warren	David Warren
Cartignies	Cartignies
Hélène Flautre	Hélène Flautre
Josée Dayan	Josée Dayan
Texcaltitlán	Texcaltitlán
Juan Antonio Bardem	Juan Antonio Bardem
Uno Lamm	Uno Lamm
Tietê	Tietê
Bernard Giraudeau	Bernard Giraudeau
Serra dos Aimorés	Serra dos Aimorés
Prosser, Washington	Prosser (Vaŝingtonio)
Rousses	Rousses
Borebi	Borebi
Kathy Bates	Kathy Bates
NGC 5907	NGC 5907
Rafard	Rafard
Benayes	Benayes
Anhangüera	Anhangüera (Gojaso)
Xangri-lá	Xangri-lá
Anicuns	Anicuns
Tsoka	Osta medolo
Bas-Lieu	Bas-Lieu
Ildefons Cerdà	Ildefons Cerdà
Recquignies	Recquignies
NGC 1399	NGC 1399
Thierry Lhermitte	Thierry Lhermitte
Bento Gonçalves	Bento Gonçalves (Suda Rio-Grando)
Villers-en-Cauchies	Villers-en-Cauchies
Richmond, Indiana	Richmond (Indianio)
Montanhas	Montanhas
Nova Crixás	Nova Crixás
Saint-Savinien	Saint-Savinien
Almon Strowger	Almon Brown Strowger
8553 Bradsmith (1995 HG)	8553 Bradsmith
6597 Kreil (1988 AF1)	6597 Kreil
Pinheirinho do Vale	Pinheirinho do Vale
Émile Baudot	Émile Baudot
Galileo Ferraris	Galileo Ferraris
Jeriquara	Jeriquara
Lisitry ny zavatra madinidinika 16001-17000	Listo de asteroidoj (16001–17000)
Jerzy Hoffman	Jerzy Hoffman
Xavier Dolan	Xavier Dolan
Paul von Jankó	Paul de Janko
6090 (1989 DJ)	(6090) 1989 DJ
6192 (1990 KB1)	(6192) 1990 KB1
6199 Yoshiokayayoi (1992 BK1)	6199 Yoshiokayayoi
Carlo Delle Piane	Carlo Delle Piane
Alexander Lodygin	Aleksander Lodigin
6231 Hundertwasser (1985 FH)	6231 Hundertwasser
6291 Renzetti (1985 TM1)	6291 Renzetti
6295 Schmoll (1988 CF3)	6295 Schmoll
6326 Idamiyoshi (1991 FJ1)	6326 Idamiyoshi
6381 Toyama (1988 DO1)	6381 Toyama
Enrico Mattei	Enrico Mattei
6313 (1990 RC8)	(6313) 1990 RC8
William Cameron Townsend	William Cameron Townsend
Yan Fu	Yan Fu
Aiquara	Aiquara
Willem Marinus Dudok	Willem Marinus Dudok
William Grove	William Robert Grove
Jerzy Kawalerowicz	Jerzy Kawalerowicz
Mauricio Macri	Mauricio Macri
Philippe Lebon	Philippe Lebon
Balot, Côte-d'Or	Balot
Marcenay	Marcenay
Griselles, Côte-d'Or	Griselles
Laignes	Laignes
Nicey	Nicey
Vertault	Vertault
4568 Menkaure (1983 RY3)	4568 Menkaŭro
Novais	Novais (São Paulo)
Château-Chervix	Château-Chervix
Catas Altas da Noruega	Catas Altas da Noruega
Borá	Borá
Anselmo Duarte	Anselmo Duarte
Conselheiro Lafaiete	Conselheiro Lafaiete
Bom Progresso	Bom Progresso
Pedro de Toledo (Brazila)	Pedro de Toledo
Miklós Szinetár	Miklós Szinetár
Saint-Priest-Palus	Saint-Priest-Palus
Paula Cândido	Paula Cândido
NGC 4780	NGC 4780
Anthy-sur-Léman	Anthy-sur-Léman
Novo Planalto	Novo Planalto
Farihin' Alaotra	Lago Alaotra
Trévago	Trévago
Segredo	Segredo (Suda Rio-Grando)
Saint-Mard, Charente-Maritime	Saint-Mard (Charente-Maritime)
Igarapava	Igarapava
Catiguá	Catiguá
Crisópolis	Crisópolis
São Francisco de Paula (Rio Grande do Sul)	São Francisco de Paula (Suda Rio-Grando)
NGC 1291	NGC 1269
Itariri	Itariri
Beauvois-en-Cambrésis	Beauvois-en-Cambrésis
Wenceslau Guimarães	Wenceslau Guimarães
Montpellier-de-Médillan	Montpellier-de-Médillan
Salto do Itararé	Salto do Itararé
NGC 2841	NGC 2841
Araras	Araras
Cranves-Sales	Cranves-Sales
Saint-Sornin-la-Marche	Saint-Sornin-la-Marche
9794 (1996 FO5)	(9794) 1996 FO5
Jequitinhonha	Jequitinhonha
São Lourenço da Serra	São Lourenço da Serra
Campo do Meio	Campo do Meio
9136 Lalande (4886 T-1)	9136 Lalande
Kalyan-Dombivali	Kaljan-Dombivali
NGC 4618	NGC 4618
Hecq	Hecq
Abadia dos Dourados	Abadia dos Dourados
2056 Nancy (A909 TB)	2056 Nancy
Conselheiro Mairinck	Conselheiro Mairinck
Leme (Brazila)	Leme
Saint-Bard	Saint-Bard
Rio do Pires	Rio do Pires
Itapitanga	Itapitanga
Antsirabe	Antsirabe
7210 Darius (6555 P-L)	7210 Dario
Nepomuceno (Minas Gerais)	Nepomuceno
Caraí	Caraí
Beruri	Beruri
Sales (Brazila)	Sales (São Paulo)
Peçanha	Peçanha
NGC 1705	NGC 1705
Barra Funda	Barra Funda
Santo Antônio da Alegria	Santo Antônio da Alegria
Itanhandu	Itanhandu
Campos Altos	Campos Altos
Araxá	Araxá
Vera Cruz (Rio Grande do Norte)	Vera Cruz
NGC 1851	NGC 1851
Lagoa dos Três Cantos	Lagoa dos Três Cantos
São Sebastião (São Paolo)	São Sebastião (São Paulo)
Iracema do Oeste	Iracema do Oeste
Afonso I an'i Pôrtogaly	Afonso la 1-a (Portugalio)
NGC 3370	NGC 3370
Santana da Ponte Pensa	Santana da Ponte Pensa
Mirambeau, Charente-Maritime	Mirambeau (Charente-Maritime)
Ferenc Pavlics	Ferenc Pavlics
Setubinha	Setubinha
São José do Inhacorá	São José do Inhacorá
Fernando Pedroza	Fernando Pedroza
Dois Lajeados	Dois Lajeados
Châtelus-le-Marcheix	Châtelus-le-Marcheix
Akira Haraguchi	Haraguchi Akira
Jeceaba	Jeceaba
Divinolândia	Divinolândia
Saché, Indre-et-Loire	Saché
Serrinha (Rio Grande do Norte)	Serrinha
Inhambupe	Inhambupe
Saint-Germain-de-Lusignan	Saint-Germain-de-Lusignan
Pinheiro Machado	Pinheiro Machado (Suda Rio-Grando)
Entre-Ijuís	Entre-Ijuís
Erval Grande	Erval Grande
11020 Orwell (1984 OG)	11020 Orwell
Extremoz	Extremoz
Paranacity	Paranacity
Fléac-sur-Seugne	Fléac-sur-Seugne
Imbé	Imbé
Catuípe	Catuípe
Cesário Lange	Cesário Lange
Olathe, Kansas	Olathe (Kansaso)
Serrania	Serrania
Omblèze	Omblèze
Iporanga	Iporanga
Umuarama	Umuarama
Vale Verde	Vale Verde (Suda Rio-Grando)
Moraga, Kalifornia	Moraga (Kalifornio)
Igreja Nova	Igreja Nova (Alagoaso)
Pisany	Pisany
NGC 247	NGC 247
Candói	Candói
Veyrac	Veyrac
Madre de Deus de Minas	Madre de Deus de Minas
Fernando Prestes	Fernando Prestes
Orizânia	Orizânia
Lisitry ny zavatra madinidinika 24001-25000	Listo de asteroidoj (24001–25000)
El Monte, Kalifornia	El Monte
Muskego, Wisconsin	Muskego (Viskonsino)
Campo Belo	Campo Belo
José Bonifácio	José Bonifácio (São Paulo)
Padre Carvalho	Padre Carvalho
Quatro Irmãos	Quatro Irmãos
Wanderley	Wanderley (Bahio)
Condeúba	Condeúba
Alfredo Marcondes	Alfredo Marcondes
Ubatuba	Ubatuba
Marcel Camus	Marcel Camus
Le Thou	Le Thou
Cieux	Cieux
Cândido Sales	Cândido Sales
Sandovalina	Sandovalina
Frasnoy	Frasnoy
Doutor Severiano	Doutor Severiano
3077 Henderson (1982 SK)	3077 Henderson
Bougneau	Bougneau
9942 (1989 TM1)	(9942) 1989 TM1
Dévanos	Dévanos
Antonina	Antonina
Yves Boisset	Yves Boisset
Martins	Martins
Kana	Kanao
Augusto Pestana	Augusto Pestana (Suda Rio-Grando)
Jeumont	Jeumont
Mogi Mirim	Mogi Mirim
5751 Zao (1992 AC)	5751 Zao
Várzea (Rio Grande do Norte)	Várzea
Chiapetta	Chiapetta
Encruzilhada do Sul	Encruzilhada do Sul
Não-Me-Toque	Não-Me-Toque
Coronel Bicaco	Coronel Bicaco
Coronel Barros	Coronel Barros
Serra do Ramalho	Serra do Ramalho (Bahio)
15058 Billcooke (1998 YL16)	15058 Billcooke
Alegria (Rio Grande do Sul)	Alegria (Suda Rio-Grando)
6043 Aurochs (1991 RK2)	6043 Aŭrokso
Kálmán Nádasdy	Kálmán Nádasdy
Sete de Setembro	Sete de Setembro
István Orosz	István Orosz
Santa Clara do Sul	Santa Clara do Sul
Saint-Aubert	Saint-Aubert (Nord)
Rubiácea	Rubiácea (São Paulo)
La Grève-sur-Mignon	La Grève-sur-Mignon
5052 Nancyruth (1984 UT3)	5052 Nanciruso
Cruzeiro do Sul (Paraná)	Cruzeiro do Sul (Paranao)
Antonio Ruberti	Antonio Ruberti
Miandoab	Miandoab
8167 Ishii (1991 CM3)	8167 Ishii
Solre-le-Château	Solre-le-Château
